Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
03/04/2017,Fut,152,152,152,152,152,"152,0",D,300,300,300,TONS,1,"15,47",-152
04/04/2017,Fut,0,0,0,0,"150,3","-1,7",D,300,0,0,TONS,1,"15,34","-150,3"
05/04/2017,Fut,0,0,0,0,"152,5","2,2",D,300,0,0,TONS,1,"15,31","-152,5"
06/04/2017,Fut,"153,5","153,5","153,5","153,5","153,5","1,0",D,500,200,200,TONS,1,"15,4","-153,5"
07/04/2017,Fut,0,0,0,0,"153,5",0,D,500,0,0,TONS,1,"15,42","-153,5"
10/04/2017,Fut,154,154,154,154,155,"1,5",D,700,200,200,TONS,1,"15,3",-155
11/04/2017,Fut,0,0,0,0,"153,5","-1,5",D,700,0,0,TONS,1,"15,25","-153,5"
12/04/2017,Fut,0,0,0,0,"153,5",0,D,700,0,0,TONS,1,"15,145","-153,5"
17/04/2017,Fut,0,0,0,0,"153,5",0,D,700,0,0,TONS,1,"15,26","-153,5"
18/04/2017,Fut,0,0,0,0,"153,5",0,D,700,0,0,TONS,1,"15,19","-153,5"
19/04/2017,Fut,0,0,0,0,"154,8","1,3",D,700,0,0,TONS,1,"15,4","-154,8"
20/04/2017,Fut,0,0,0,0,"154,3","-0,5",D,700,0,0,TONS,1,"15,37","-154,3"
21/04/2017,Fut,150,150,150,150,150,"-4,3",D,1300,600,600,TONS,1,"15,34",-150
24/04/2017,Fut,0,0,0,0,151,"1,0",D,1300,0,0,TONS,1,"15,4",-151
25/04/2017,Fut,0,0,0,0,152,"1,0",D,1300,0,0,TONS,1,"15,37",-152
26/04/2017,Fut,0,0,0,0,"153,5","1,5",D,1300,0,0,TONS,1,"15,405","-153,5"
27/04/2017,Fut,"154,9","154,9","152,5","152,5","154,9","1,4",D,2300,1000,1500,TONS,1,"15,425","-154,9"
28/04/2017,Fut,0,0,0,0,153,"-1,9",D,2300,0,0,TONS,1,"15,405",-153
02/05/2017,Fut,0,0,0,0,"152,9","-0,1",D,500,-1800,0,TONS,1,"15,34","-152,9"
03/05/2017,Fut,0,0,0,0,"152,9",0,D,200,-300,0,TONS,1,"15,22","-152,9"
04/05/2017,Fut,0,0,0,0,152,"-0,9",D,200,0,0,TONS,1,"15,355",-152
05/05/2017,Fut,0,0,0,0,152,0,D,200,0,0,TONS,1,"15,31",-152
08/05/2017,Fut,0,0,0,0,150,"-2,0",D,200,0,0,TONS,1,"15,43",-150
09/05/2017,Fut,0,0,0,0,147,"-3,0",D,200,0,0,TONS,1,"15,65",-147
10/05/2017,Fut,0,0,0,0,148,"1,0",D,200,0,0,TONS,1,"15,5",-148
11/05/2017,Fut,150,150,150,150,"150,5","2,5",D,200,0,500,TONS,1,"15,47","-150,5"
12/05/2017,Fut,0,0,0,0,"150,5",0,D,200,0,0,TONS,1,"15,43","-150,5"
15/05/2017,Fut,150,150,150,150,"150,5",0,D,0,-200,200,TONS,1,"15,495","-150,5"
16/05/2017,Fut,0,0,0,0,153,"2,5",D,0,0,0,TONS,1,"15,56",-153
17/05/2017,Fut,155,155,155,155,153,0,D,300,300,1200,TONS,1,"15,605",-153
18/05/2017,Fut,0,0,0,0,153,0,D,300,0,0,TONS,1,"15,88",-153
19/05/2017,Fut,0,0,0,0,154,"1,0",D,300,0,0,TONS,1,"15,89",-154
22/05/2017,Fut,0,0,0,0,153,"-1,0",D,300,0,0,TONS,1,"16,06",-153
23/05/2017,Fut,0,0,0,0,156,"3,0",D,0,-300,0,TONS,1,"16,01",-156
