Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
26/04/2012,Fut,154,155,154,155,155,"155,0",D,600,0,800,TONS,1,"4,41",-155
27/04/2012,Fut,0,0,0,0,"157,5","2,5",D,600,0,0,TONS,1,"4,411","-157,5"
02/05/2012,Fut,155,155,153,153,154,"-3,5",D,1000,400,400,TONS,1,"4,423",-154
03/05/2012,Fut,153,155,153,155,153,"-1,0",D,2600,1600,2100,TONS,1,"4,423",-153
04/05/2012,Fut,155,155,155,155,155,"2,0",D,5900,3300,3600,TONS,1,"4,424",-155
07/05/2012,Fut,155,155,155,155,155,0,D,3000,-2900,3000,TONS,1,"4,427",-155
08/05/2012,Fut,"154,8",155,"154,8",155,"154,8","-0,2",D,1500,-1500,2100,TONS,1,"4,434","-154,8"
09/05/2012,Fut,"153,5","153,5","153,5","153,5",153,"-1,8",D,1100,-400,100,TONS,1,"4,436",-153
10/05/2012,Fut,152,152,152,152,152,"-1,0",D,3600,2500,2500,TONS,1,"4,444",-152
11/05/2012,Fut,151,151,151,151,"150,5","-1,5",D,3800,200,200,TONS,1,"4,442","-150,5"
14/05/2012,Fut,155,155,155,155,"152,5","2,0",D,2600,-1200,1500,TONS,1,"4,437","-152,5"
15/05/2012,Fut,154,154,154,154,"154,5","2,0",D,2800,200,500,TONS,1,"4,446","-154,5"
16/05/2012,Fut,155,155,155,155,"155,5","1,0",D,2000,-800,100,TONS,1,"4,447","-155,5"
17/05/2012,Fut,154,154,154,154,"155,5",0,D,400,-1600,400,TONS,1,"4,447","-155,5"
18/05/2012,Fut,155,155,"154,5",155,"155,5",0,D,3100,2700,3100,TONS,1,"4,456","-155,5"
21/05/2012,Fut,0,0,0,0,"154,5","-1,0",D,0,0,0,TONS,1,"4,459","-154,5"
22/05/2012,Fut,0,0,0,0,154,"-0,5",D,0,0,0,TONS,1,"4,473",-154
23/05/2012,Fut,0,0,0,0,154,0,D,0,0,0,TONS,1,"4,465",-154
