Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
02/12/2013,Fut,342,342,342,342,342,"342,0",D,0,0,200,TONS,1,"6,16",-342
03/12/2013,Fut,0,0,0,0,341,"-1,0",D,0,0,0,TONS,1,"6,16",-341
04/12/2013,Fut,0,0,0,0,341,0,D,0,0,0,TONS,1,"6,203",-341
05/12/2013,Fut,340,340,340,340,340,"-1,0",D,500,500,500,TONS,1,"6,211",-340
06/12/2013,Fut,0,0,0,0,339,"-1,0",D,500,0,0,TONS,1,"6,249",-339
09/12/2013,Fut,0,0,0,0,340,"1,0",D,500,0,0,TONS,1,"6,238",-340
10/12/2013,Fut,0,0,0,0,340,0,D,500,0,0,TONS,1,"6,252",-340
11/12/2013,Fut,0,0,0,0,340,0,D,500,0,0,TONS,1,"6,267",-340
12/12/2013,Fut,0,0,0,0,340,0,D,500,0,0,TONS,1,"6,287",-340
13/12/2013,Fut,0,0,0,0,340,0,D,500,0,0,TONS,1,"6,283",-340
16/12/2013,Fut,339,339,339,339,339,"-1,0",D,1000,500,500,TONS,1,"6,297",-339
17/12/2013,Fut,0,0,0,0,339,0,D,500,-500,0,TONS,1,"6,324",-339
18/12/2013,Fut,0,0,0,0,335,"-4,0",D,500,0,0,TONS,1,"6,362",-335
19/12/2013,Fut,0,0,0,0,"333,4","-1,6",D,0,-500,0,TONS,1,"6,388","-333,4"
