Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
17/01/2019,Fut,"195,5",196,195,195,195,"195,0",D,2200,2200,2200,TONS,1,"37,85",-195
18/01/2019,Fut,197,"197,5",197,197,197,"2,0",D,3100,900,1000,TONS,1,"37,55",-197
21/01/2019,Fut,"197,5","197,5",197,197,197,0,D,3900,800,800,TONS,1,"37,54",-197
22/01/2019,Fut,198,199,198,199,199,"2,0",D,4600,700,700,TONS,1,"37,5",-199
23/01/2019,Fut,"199,4","199,4",199,199,199,0,D,5100,500,500,TONS,1,"37,59",-199
24/01/2019,Fut,200,200,200,200,199,0,D,5200,100,100,TONS,1,"37,51",-199
25/01/2019,Fut,200,200,200,200,200,"1,0",D,5600,400,400,TONS,1,"37,28",-200
28/01/2019,Fut,0,0,0,0,"199,5","-0,5",D,5600,0,0,TONS,1,"37,2","-199,5"
29/01/2019,Fut,0,0,0,0,"197,8","-1,7",D,5600,0,0,TONS,1,"37,07","-197,8"
30/01/2019,Fut,0,0,0,0,"198,5","0,7",D,5600,0,0,TONS,1,"37,7","-198,5"
31/01/2019,Fut,"199,5","199,5","199,5","199,5",199,"0,5",D,5700,100,300,TONS,1,"37,01",-199
01/02/2019,Fut,0,0,0,0,199,0,D,5700,0,0,TONS,1,"37,19",-199
04/02/2019,Fut,0,0,0,0,"199,5","0,5",D,5700,0,0,TONS,1,"37,13","-199,5"
05/02/2019,Fut,0,0,0,0,197,"-2,5",D,5700,0,0,TONS,1,"37,23",-197
06/02/2019,Fut,198,198,"196,8","196,8","196,8","-0,2",D,6400,700,2100,TONS,1,"37,46","-196,8"
07/02/2019,Fut,196,196,196,196,196,"-0,8",D,6600,200,200,TONS,1,"37,89",-196
08/02/2019,Fut,196,196,196,196,196,0,D,6700,100,100,TONS,1,"37,79",-196
11/02/2019,Fut,195,195,193,193,194,"-2,0",D,6700,0,400,TONS,1,"38,24",-194
12/02/2019,Fut,194,194,192,192,193,"-1,0",D,7000,300,600,TONS,1,"37,84",-193
13/02/2019,Fut,192,192,"191,5","191,5","191,5","-1,5",D,7500,500,600,TONS,1,"38,2","-191,5"
14/02/2019,Fut,"187,5","187,5","186,5","186,5","185,8","-5,7",D,8000,500,700,TONS,1,"38,33","-185,8"
15/02/2019,Fut,"185,5","185,5","184,5","184,5","184,5","-1,3",D,8100,100,300,TONS,1,"38,33","-184,5"
18/02/2019,Fut,185,185,185,185,185,"0,5",D,8200,100,100,TONS,1,"38,86",-185
19/02/2019,Fut,0,0,0,0,184,"-1,0",D,8200,0,0,TONS,1,"38,81",-184
20/02/2019,Fut,184,"184,5",184,"184,5","184,5","0,5",D,8900,700,1000,TONS,1,"40,52","-184,5"
21/02/2019,Fut,185,185,185,185,185,"0,5",D,9100,200,300,TONS,1,"39,71",-185
22/02/2019,Fut,0,0,0,0,186,"1,0",D,9100,0,0,TONS,1,"39,36",-186
25/02/2019,Fut,187,187,"185,5","185,5","186,5","0,5",D,9000,-100,500,TONS,1,"38,76","-186,5"
26/02/2019,Fut,"185,5","185,5",185,185,"185,5","-1,0",D,9900,900,1700,TONS,1,"39,1","-185,5"
