Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
26/02/2015,F/Base,-4,0,-4,0,0,0,D,700,700,700,TONS,1,"8,717",-100
27/02/2015,F/Base,,,,,0,0,D,700,0,0,TONS,1,"8,712",-100
02/03/2015,F/Base,,,,,-1,"-1,0",D,0,-700,0,TONS,1,"8,726",-99
03/03/2015,F/Base,3,3,3,3,-1,0,D,0,0,100,TONS,1,"8,744",-99
04/03/2015,F/Base,0,0,0,0,0,"1,0",D,300,300,300,TONS,1,"8,737",-100
05/03/2015,F/Base,,,,,0,0,D,0,-300,0,TONS,1,"8,756",-100
06/03/2015,F/Base,,,,,0,0,D,0,0,0,TONS,1,"8,764",-100
09/03/2015,F/Base,,,,,0,0,D,0,0,0,TONS,1,"8,748",-100
10/03/2015,F/Base,,,,,-1,"-1,0",D,0,0,0,TONS,1,"8,778",-99
11/03/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,779",-99
12/03/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,768",-99
13/03/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,773",-99
16/03/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,793",-99
17/03/2015,F/Base,,,,,-2,"-1,0",D,0,0,0,TONS,1,"8,794",-98
18/03/2015,F/Base,,,,,-2,0,D,0,0,0,TONS,1,"8,801",-98
19/03/2015,F/Base,,,,,-2,0,D,0,0,0,TONS,1,"8,778",-98
20/03/2015,F/Base,,,,,-2,0,D,0,0,0,TONS,1,"8,806",-98
