Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
31/01/2014,F/Base,-15,-15,-15,-15,-15,"-15,0",D,100,100,100,TONS,1,"8,035",-85
03/02/2014,F/Base,,,,,-15,0,D,0,-100,0,TONS,1,"8,002",-85
04/02/2014,F/Base,,,,,-10,"5,0",D,0,0,0,TONS,1,"8,023",-90
05/02/2014,F/Base,,,,,-10,0,D,0,0,0,TONS,1,8,-90
06/02/2014,F/Base,,,,,0,"10,0",D,0,0,0,TONS,1,"7,923",-100
07/02/2014,F/Base,,,,,0,0,D,0,0,0,TONS,1,"7,865",-100
10/02/2014,F/Base,,,,,0,0,D,0,0,0,TONS,1,"7,817",-100
11/02/2014,F/Base,,,,,0,0,D,0,0,0,TONS,1,"7,795",-100
12/02/2014,F/Base,,,,,"1,5","1,5",D,0,0,0,TONS,1,"7,818","-101,5"
13/02/2014,F/Base,,,,,"1,5",0,D,0,0,0,TONS,1,"7,823","-101,5"
14/02/2014,F/Base,,,,,"1,5",0,D,0,0,0,TONS,1,"7,801","-101,5"
17/02/2014,F/Base,,,,,"1,5",0,D,0,0,0,TONS,1,"7,757","-101,5"
18/02/2014,F/Base,,,,,"1,5",0,D,0,0,0,TONS,1,"7,763","-101,5"
19/02/2014,F/Base,,,,,"1,5",0,D,0,0,0,TONS,1,"7,793","-101,5"
20/02/2014,F/Base,,,,,"1,5",0,D,0,0,0,TONS,1,"7,794","-101,5"
21/02/2014,F/Base,,,,,"1,5",0,D,0,0,0,TONS,1,"7,814","-101,5"
