Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
30/04/2019,Fut,"177,8","177,8","177,8","177,8","177,8","177,8",D,100,100,200,TONS,1,"43,89","-177,8"
02/05/2019,Fut,"178,6","178,6","178,6","178,6","178,6","0,8",D,200,100,100,TONS,1,"44,86","-178,6"
03/05/2019,Fut,"177,7","177,7","177,7","177,7","177,6","-1,0",D,100,-100,100,TONS,1,"44,53","-177,6"
06/05/2019,Fut,"178,9","178,9",178,178,178,"0,4",D,900,800,800,TONS,1,"44,98",-178
07/05/2019,Fut,178,178,177,"177,2",178,0,D,3100,2200,2400,TONS,1,"44,81",-178
08/05/2019,Fut,"176,8","176,8","175,8","175,8",176,"-2,0",D,3500,400,700,TONS,1,"44,93",-176
09/05/2019,Fut,"173,7",174,"173,7",174,174,"-2,0",D,4400,900,900,TONS,1,"45,74",-174
10/05/2019,Fut,"173,7",174,"173,5","173,5","173,9","-0,1",D,4800,400,500,TONS,1,"44,99","-173,9"
13/05/2019,Fut,0,0,0,0,"173,9",0,D,4800,0,0,TONS,1,"45,64","-173,9"
14/05/2019,Fut,174,"174,5","172,5","172,5",174,"0,1",D,5200,400,700,TONS,1,"45,05",-174
15/05/2019,Fut,174,"174,5",174,"174,5","173,1","-0,9",D,5900,700,800,TONS,1,"45,25","-173,1"
16/05/2019,Fut,"174,7","174,7","174,7","174,7","174,2","1,1",D,5900,0,100,TONS,1,"44,95","-174,2"
17/05/2019,Fut,"173,2",177,"173,2",175,176,"1,8",D,7200,1300,2300,TONS,1,"45,02",-176
20/05/2019,Fut,"175,9",177,"175,9","176,6",177,"1,0",D,8000,800,1200,TONS,1,"45,37",-177
21/05/2019,Fut,"177,9",180,"175,8","175,8","177,8","0,8",D,8600,600,1700,TONS,1,"44,79","-177,8"
22/05/2019,Fut,176,176,176,176,176,"-1,8",D,8600,0,300,TONS,1,"44,59",-176
23/05/2019,Fut,177,177,176,176,176,0,D,9200,600,1200,TONS,1,"45,01",-176
24/05/2019,Fut,177,"177,5",177,"177,5","178,4","2,4",D,9200,0,300,TONS,1,"45,11","-178,4"
27/05/2019,Fut,"180,5","184,1","180,5","183,6","183,1","4,7",D,9800,600,1200,TONS,1,"45,06","-183,1"
28/05/2019,Fut,"186,4",187,"185,9",186,"185,7","2,6",D,10700,900,1700,TONS,1,"44,86","-185,7"
29/05/2019,Fut,"192,6","192,6",187,188,"188,2","2,5",D,10800,100,700,TONS,1,"44,59","-188,2"
30/05/2019,Fut,"189,2","189,7","188,5",189,189,"0,8",D,10700,-100,900,TONS,1,"44,38",-189
31/05/2019,Fut,189,189,189,189,189,0,D,10800,100,400,TONS,1,"44,99",-189
03/06/2019,Fut,"191,2","191,2","188,5","188,5","190,8","1,8",D,11000,200,1100,TONS,1,"44,67","-190,8"
04/06/2019,Fut,"189,8","189,8","186,7","188,3","188,3","-2,5",D,11000,0,600,TONS,1,"44,59","-188,3"
05/06/2019,Fut,"186,8","186,8","186,2","186,2","186,2","-2,1",D,11000,0,200,TONS,1,"44,73","-186,2"
06/06/2019,Fut,"185,4","189,5","185,4","189,5","189,5","3,3",D,11000,0,700,TONS,1,45,"-189,5"
07/06/2019,Fut,188,188,188,188,"188,6","-0,9",D,11000,0,600,TONS,1,"44,94","-188,6"
10/06/2019,Fut,187,187,187,187,187,"-1,6",D,11300,300,300,TONS,1,"44,94",-187
11/06/2019,Fut,"185,7","187,5","185,5",186,187,0,D,11700,400,1500,TONS,1,"44,78",-187
12/06/2019,Fut,187,"187,7",186,186,"186,5","-0,5",D,11700,0,700,TONS,1,"43,99","-186,5"
13/06/2019,Fut,"187,5","187,5","187,5","187,5","187,4","0,9",D,11700,0,200,TONS,1,"43,69","-187,4"
14/06/2019,Fut,"187,4","188,4","186,9","187,5","188,1","0,7",D,11700,0,1400,TONS,1,"43,93","-188,1"
18/06/2019,Fut,"187,6","188,1","187,6","187,7","187,7","-0,4",D,11700,0,400,TONS,1,"43,66","-187,7"
19/06/2019,Fut,0,0,0,0,"186,2","-1,5",D,11700,0,0,TONS,1,"43,51","-186,2"
21/06/2019,Fut,"185,5","185,5","185,5","185,5","187,5","1,3",D,11700,0,200,TONS,1,"42,72","-187,5"
24/06/2019,Fut,0,0,0,0,"186,8","-0,7",D,11700,0,0,TONS,1,"42,77","-186,8"
25/06/2019,Fut,"186,5","186,5","186,5","186,5","186,5","-0,3",D,11800,100,100,TONS,1,"42,37","-186,5"
26/06/2019,Fut,"186,5","186,5","186,5","186,5","186,5",0,D,11900,100,200,TONS,1,"42,76","-186,5"
27/06/2019,Fut,189,"189,5","188,5","188,5","188,5","2,0",D,12500,600,1100,TONS,1,"42,79","-188,5"
28/06/2019,Fut,189,189,186,186,186,"-2,5",D,13100,600,700,TONS,1,"42,46",-186
01/07/2019,Fut,186,186,183,"183,4",183,"-3,0",D,13100,0,1200,TONS,1,"42,13",-183
02/07/2019,Fut,"182,7","182,7","182,2","182,7",183,0,D,13200,100,300,TONS,1,"42,71",-183
03/07/2019,Fut,"183,2","184,5","183,2","184,5","184,5","1,5",D,13000,-200,500,TONS,1,"42,15","-184,5"
04/07/2019,Fut,0,0,0,0,"184,2","-0,3",D,13000,0,0,TONS,1,"41,6","-184,2"
05/07/2019,Fut,0,0,0,0,"184,2",0,D,13000,0,0,TONS,1,"42,12","-184,2"
10/07/2019,Fut,"181,7","181,7","181,7","181,7",182,"-2,2",D,13100,100,100,TONS,1,"41,94",-182
11/07/2019,Fut,"182,8","183,2","182,7","182,7","183,5","1,5",D,13300,200,300,TONS,1,"41,7","-183,5"
12/07/2019,Fut,"183,2","183,7","182,7","182,7","184,2","0,7",D,13400,100,400,TONS,1,"41,72","-184,2"
15/07/2019,Fut,"182,2","182,2","182,2","182,2","181,9","-2,3",D,13500,100,100,TONS,1,"41,99","-181,9"
16/07/2019,Fut,"182,1","182,1","182,1","182,1","181,7","-0,2",D,13500,0,100,TONS,1,"42,55","-181,7"
17/07/2019,Fut,"181,7","181,7","181,7","181,7","181,7",0,D,13500,0,100,TONS,1,"42,45","-181,7"
18/07/2019,Fut,"181,8","181,8","181,8","181,8","181,8","0,1",D,13600,100,200,TONS,1,"42,19","-181,8"
19/07/2019,Fut,"182,3",183,"182,3",183,"182,8","1,0",D,13900,300,500,TONS,1,"42,35","-182,8"
22/07/2019,Fut,183,183,183,183,"181,5","-1,3",D,13900,0,100,TONS,1,"42,48","-181,5"
23/07/2019,Fut,"181,5","183,6","181,5",183,"183,5","2,0",D,14900,1000,2300,TONS,1,"42,57","-183,5"
24/07/2019,Fut,184,184,184,184,184,"0,5",D,14700,-200,200,TONS,1,"42,91",-184
25/07/2019,Fut,185,186,"184,5","184,5","184,5","0,5",D,15500,800,2100,TONS,1,"43,19","-184,5"
26/07/2019,Fut,"184,3","184,3","181,8","181,8",183,"-1,5",D,15800,300,700,TONS,1,"43,23",-183
29/07/2019,Fut,184,184,"183,5",184,184,"1,0",D,17200,1400,1600,TONS,1,"43,72",-184
30/07/2019,Fut,"183,5","183,5","183,5","183,5","183,8","-0,2",D,17300,100,100,TONS,1,"43,91","-183,8"
31/07/2019,Fut,"183,4","183,4","180,7","180,8","181,5","-2,3",D,18400,1100,2200,TONS,1,"43,76","-181,5"
01/08/2019,Fut,"180,8",181,"180,5","180,5",181,"-0,5",D,18500,100,300,TONS,1,"44,23",-181
02/08/2019,Fut,"181,2",182,181,182,181,0,D,19300,800,1100,TONS,1,"44,69",-181
05/08/2019,Fut,"181,9","181,9","181,9","181,9","181,4","0,4",D,19400,100,100,TONS,1,"45,35","-181,4"
06/08/2019,Fut,"181,5","182,4","181,5","182,4","181,8","0,4",D,20500,1100,1200,TONS,1,"45,43","-181,8"
07/08/2019,Fut,"181,5",182,181,181,"181,5","-0,3",D,20900,400,1300,TONS,1,"45,73","-181,5"
08/08/2019,Fut,"181,5","181,5",181,181,"180,3","-1,2",D,20900,0,500,TONS,1,"45,37","-180,3"
09/08/2019,Fut,"180,8",181,180,180,"180,5","0,2",D,22700,1800,3200,TONS,1,"45,5","-180,5"
12/08/2019,Fut,0,0,0,0,"172,5","-8,0",D,22700,0,0,TONS,1,"58,95","-172,5"
13/08/2019,Fut,172,172,"169,4","169,4",170,"-2,5",D,23400,700,1400,TONS,1,"56,05",-170
14/08/2019,Fut,"167,1","171,1","167,1","171,1",171,"1,0",D,23600,200,1800,TONS,1,"58,67",-171
15/08/2019,Fut,"170,5","170,5","170,5","170,5","170,5","-0,5",D,23600,0,100,TONS,1,"58,05","-170,5"
16/08/2019,Fut,"170,1","170,5","169,6","170,5",170,"-0,5",D,24000,400,1000,TONS,1,"55,93",-170
20/08/2019,Fut,"170,5","170,5",170,170,"170,6","0,6",D,24000,0,300,TONS,1,"55,4","-170,6"
21/08/2019,Fut,170,170,"169,5","169,5","169,3","-1,3",D,24100,100,600,TONS,1,"54,95","-169,3"
22/08/2019,Fut,"169,5",170,"169,5",170,"169,8","0,5",D,24700,600,1200,TONS,1,55,"-169,8"
23/08/2019,Fut,"169,7",170,"169,5",170,170,"0,2",D,25900,1200,1200,TONS,1,"55,36",-170
26/08/2019,Fut,170,170,170,170,"169,8","-0,2",D,25900,0,100,TONS,1,"55,2","-169,8"
27/08/2019,Fut,"170,1","170,1","169,5","169,5","169,5","-0,3",D,28800,2900,3500,TONS,1,"55,55","-169,5"
28/08/2019,Fut,169,"169,5",169,"169,5",169,"-0,5",D,30800,2000,2600,TONS,1,"57,65",-169
29/08/2019,Fut,169,"169,5",168,"168,1","168,5","-0,5",D,31200,400,1300,TONS,1,"57,45","-168,5"
30/08/2019,Fut,168,168,"166,5",167,168,"-0,5",D,31600,400,700,TONS,1,"59,05",-168
02/09/2019,Fut,"167,6","167,6",167,167,"167,4","-0,6",D,31900,300,400,TONS,1,"57,0917","-167,4"
03/09/2019,Fut,166,166,166,166,"164,8","-2,6",D,32000,100,300,TONS,1,"55,7833","-164,8"
04/09/2019,Fut,"164,6","167,3","164,6",167,167,"2,2",D,32700,700,1500,TONS,1,"55,935",-167
05/09/2019,Fut,"168,1","169,6","168,1","169,6","169,6","2,6",D,34300,1600,5600,TONS,1,"56,0042","-169,6"
06/09/2019,Fut,"169,5","169,5",167,167,"168,5","-1,1",D,34700,400,900,TONS,1,"55,9083","-168,5"
09/09/2019,Fut,168,170,168,"169,5",170,"1,5",D,35200,500,1000,TONS,1,"55,9433",-170
10/09/2019,Fut,170,172,170,171,"171,5","1,5",D,36000,800,1500,TONS,1,"56,0683","-171,5"
