Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
05/04/2022,Fut,290,290,290,290,290,"290,0",D,100,100,100,TONS,"111,7","111,77",-290
06/04/2022,Fut,0,0,0,0,"291,5","1,5",D,100,0,0,TONS,"111,83","111,91","-291,5"
07/04/2022,Fut,0,0,0,0,"296,5","5,0",D,100,0,0,TONS,"111,97","112,05","-296,5"
08/04/2022,Fut,0,0,0,0,"304,5","8,0",D,100,0,0,TONS,"112,16","112,19","-304,5"
11/04/2022,Fut,0,0,0,0,"307,5","3,0",D,100,0,0,TONS,"112,58","112,51","-307,5"
12/04/2022,Fut,0,0,0,0,312,"4,5",D,100,0,0,TONS,"112,76","112,66",-312
13/04/2022,Fut,0,0,0,0,"313,5","1,5",D,100,0,0,TONS,"112,97","112,96","-313,5"
18/04/2022,Fut,0,0,0,0,"315,5","2,0",D,100,0,0,TONS,"113,63","113,74","-315,5"
19/04/2022,Fut,0,0,0,0,"316,5","1,0",D,100,0,0,TONS,"113,78","113,85","-316,5"
20/04/2022,Fut,0,0,0,0,"321,5","5,0",D,100,0,0,TONS,"113,96","114,02","-321,5"
21/04/2022,Fut,0,0,0,0,"321,5",0,D,100,0,0,TONS,"114,09","114,19","-321,5"
22/04/2022,Fut,0,0,0,0,"324,5","3,0",D,100,0,0,TONS,"114,23","114,31","-324,5"
25/04/2022,Fut,0,0,0,0,327,"2,5",D,100,0,0,TONS,"114,68","114,76",-327
26/04/2022,Fut,0,0,0,0,"332,5","5,5",D,100,0,0,TONS,"114,85","114,78","-332,5"
27/04/2022,Fut,0,0,0,0,335,"2,5",D,100,0,0,TONS,"115,04","114,93",-335
28/04/2022,Fut,340,"340,1",340,"340,1","340,1","5,1",D,100,0,200,TONS,"115,18","115,25","-340,1"
29/04/2022,Fut,0,0,0,0,"338,5","-1,6",D,100,0,0,TONS,"115,31","115,39","-338,5"
02/05/2022,Fut,0,0,0,0,334,"-4,5",D,100,0,0,TONS,"115,73","115,69",-334
03/05/2022,Fut,0,0,0,0,331,"-3,0",D,100,0,0,TONS,"115,87","115,8",-331
04/05/2022,Fut,0,0,0,0,"344,5","13,5",D,100,0,0,TONS,"116,02","115,95","-344,5"
05/05/2022,Fut,0,0,0,0,"347,5","3,0",D,100,0,0,TONS,"116,16","116,22","-347,5"
06/05/2022,Fut,0,0,0,0,"345,5","-2,0",D,100,0,0,TONS,"116,3","116,38","-345,5"
09/05/2022,Fut,0,0,0,0,343,"-2,5",D,100,0,0,TONS,"116,75","116,82",-9
10/05/2022,Fut,0,0,0,0,"346,5","3,5",D,100,0,0,TONS,"116,93","116,85","-15,5"
11/05/2022,Fut,0,0,0,0,"353,5","7,0",D,100,0,0,TONS,"117,08","117,15",-9
12/05/2022,Fut,0,0,0,0,"361,5","8,0",D,100,0,0,TONS,"117,25","117,32",-14
13/05/2022,Fut,0,0,0,0,"361,5",0,D,100,0,0,TONS,"117,43","117,47",-16
16/05/2022,Fut,0,0,0,0,"374,5","13,0",D,100,0,0,TONS,"117,86","117,94","-31,5"
17/05/2022,Fut,0,0,0,0,"369,5","-5,0",D,100,0,0,TONS,"118,07","117,95",-23
19/05/2022,Fut,0,0,0,0,"359,5","-10,0",D,100,0,0,TONS,"118,34","118,29",2
20/05/2022,Fut,0,0,0,0,"349,5","-10,0",D,100,0,0,TONS,"118,48","118,56",12
23/05/2022,Fut,0,0,0,0,"360,5","11,0",D,100,0,0,TONS,"118,94","119,02",14
24/05/2022,Fut,0,0,0,0,358,"-2,5",D,100,0,0,TONS,"119,11","119,03","11,5"
26/05/2022,Fut,0,0,0,0,360,"2,0",D,100,0,0,TONS,"119,41","119,35","-0,5"
27/05/2022,Fut,0,0,0,0,361,"1,0",D,100,0,0,TONS,"119,55","119,62","-11,5"
30/05/2022,Fut,0,0,0,0,363,"2,0",D,100,0,0,TONS,"120,01","119,48","-2,5"
31/05/2022,Fut,0,0,0,0,"350,5","-12,5",D,100,0,0,TONS,"120,1617","120,09","7,5"
01/06/2022,Fut,0,0,0,0,342,"-8,5",D,100,0,0,TONS,"120,325","120,26",16
02/06/2022,Fut,0,0,0,0,340,"-2,0",D,100,0,0,TONS,"120,4683","120,41",20
03/06/2022,Fut,0,0,0,0,"330,5","-9,5",D,600,500,500,TONS,"120,6283","120,56","30,5"
06/06/2022,Fut,0,0,0,0,"338,5","8,0",D,600,0,0,TONS,"121,1083","121,05","24,5"
07/06/2022,Fut,0,0,0,0,"337,5","-1,0",D,600,0,0,TONS,"121,2783","121,34",13
08/06/2022,Fut,0,0,0,0,"336,5","-1,0",D,600,0,0,TONS,"121,455","121,38","5,5"
09/06/2022,Fut,0,0,0,0,"336,5",0,D,600,0,0,TONS,"121,625","121,55","3,5"
10/06/2022,Fut,0,0,0,0,334,"-2,5",D,600,0,0,TONS,"121,7933","121,72","-3,5"
13/06/2022,Fut,0,0,0,0,330,"-4,0",D,600,0,0,TONS,"122,2983","122,36","8,5"
14/06/2022,Fut,0,0,0,0,328,"-2,0",D,600,0,0,TONS,"122,475","122,4","9,5"
15/06/2022,Fut,0,0,0,0,334,"6,0",D,600,0,0,TONS,"122,69","122,61","2,5"
16/06/2022,Fut,0,0,0,0,"337,5","3,5",D,600,0,0,TONS,"122,895","122,82",-1
21/06/2022,Fut,0,0,0,0,"325,5","-12,0",D,600,0,0,TONS,"123,685","123,77","2,5"
22/06/2022,Fut,0,0,0,0,321,"-4,5",D,600,0,0,TONS,"123,8617","123,8",13
23/06/2022,Fut,0,0,0,0,"314,5","-6,5",D,600,0,0,TONS,"124,0333","123,96",23
24/06/2022,Fut,0,0,0,0,"311,5","-3,0",D,600,0,0,TONS,"124,255","124,18",26
27/06/2022,Fut,0,0,0,0,"305,5","-6,0",D,600,0,0,TONS,"124,705","124,77",32
28/06/2022,Fut,0,0,0,0,312,"6,5",D,600,0,0,TONS,"124,875","124,95","13,5"
29/06/2022,Fut,0,0,0,0,310,"-2,0",D,600,0,0,TONS,"125,045","124,97",11
30/06/2022,Fut,0,0,0,0,299,"-11,0",D,600,0,0,TONS,"125,215","125,14","15,5"
01/07/2022,Fut,0,0,0,0,289,"-10,0",D,0,0,0,TONS,"125,4117","125,47","22,5"
04/07/2022,Fut,0,0,0,0,"290,5","1,5",D,0,0,0,TONS,"125,9883","126,5",15
05/07/2022,Fut,0,0,0,0,285,"-5,5",D,0,0,0,TONS,"126,1833","126,5",27
06/07/2022,Fut,0,0,0,0,291,"6,0",D,0,0,0,TONS,"126,3783","126,51",19
07/07/2022,Fut,0,0,0,0,298,"7,0",D,0,0,0,TONS,"126,57","126,65",1
08/07/2022,Fut,"313,3","313,3","310,3","310,3","309,4","11,4",D,0,0,1100,TONS,"126,7783","126,84","-20,4"
11/07/2022,Fut,0,0,0,0,"306,5","-2,9",D,0,0,0,TONS,"127,3717","127,49",-16
12/07/2022,Fut,0,0,0,0,297,"-9,5",D,0,0,0,TONS,"127,5733","127,68",-12
13/07/2022,Fut,0,0,0,0,299,"2,0",D,0,0,0,TONS,"127,7933","127,7",-8
14/07/2022,Fut,0,0,0,0,297,"-2,0",D,0,0,0,TONS,"128,0167","128,13",1
15/07/2022,Fut,0,0,0,0,293,"-4,0",D,0,0,0,TONS,"128,2317","128,13","16,4"
18/07/2022,Fut,0,0,0,0,303,"10,0",D,0,0,0,TONS,"128,8983","128,8","3,5"
19/07/2022,Fut,"300,7",301,300,300,"300,3","-2,7",D,0,0,500,TONS,"129,1267","129,22","-3,3"
20/07/2022,Fut,0,0,0,0,"296,5","-3,8",D,0,0,0,TONS,"129,39","129,28","2,5"
21/07/2022,Fut,"288,7","288,7","288,2","288,2","285,5","-11,0",D,0,0,200,TONS,"129,61","129,5","11,5"
22/07/2022,Fut,277,277,277,277,277,"-8,5",D,0,0,2900,TONS,"129,76","129,68",16
25/07/2022,Fut,0,0,0,0,"278,3","1,3",D,0,0,2400,TONS,"130,4033","130,5","24,7"
26/07/2022,Fut,"282,9","288,9","282,9","288,9","288,9","10,6",D,0,0,1200,TONS,"130,6233","130,54","11,4"
27/07/2022,Fut,0,0,0,0,290,"1,1",D,0,0,0,TONS,"130,8933","130,99","6,5"
28/07/2022,Fut,"293,1","294,5","293,1","294,5","294,5","4,5",D,0,0,500,TONS,"131,125","131,02",-9
29/07/2022,Fut,"296,2","296,2",294,294,294,"-0,5",D,0,0,4300,TONS,"131,2267","131,34",-17
01/08/2022,Fut,0,0,0,0,"291,5","-2,5",D,0,0,0,TONS,"131,935","132,05","-13,2"
02/08/2022,Fut,0,0,0,0,286,"-5,5",D,0,0,0,TONS,"132,1783","132,06","2,9"
03/08/2022,Fut,"285,1","287,5","285,1","287,5","287,8","1,8",D,0,0,400,TONS,"132,41","132,31","2,2"
04/08/2022,Fut,"293,6","293,6","293,6","293,6","294,9","7,1",D,0,0,100,TONS,"132,6417","132,74","-0,4"
05/08/2022,Fut,0,0,0,0,298,"3,1",D,0,0,0,TONS,"132,8867","132,96",-4
08/08/2022,Fut,297,297,297,297,"297,6","-0,4",D,0,0,200,TONS,"133,56","133,65","-6,1"
09/08/2022,Fut,299,299,299,299,"296,9","-0,7",D,0,0,500,TONS,"133,8033","133,7","-10,9"
10/08/2022,Fut,"298,9","298,9","298,9","298,9","296,5","-0,4",D,0,0,100,TONS,"134,0383","134,15","-8,7"
11/08/2022,Fut,"295,6","296,3","295,6",296,296,"-0,5",D,0,0,300,TONS,"134,2283","134,31","-1,1"
12/08/2022,Fut,0,0,0,0,294,"-2,0",D,0,0,0,TONS,"134,5183","134,38",4
16/08/2022,Fut,287,287,287,287,"285,9","-8,1",D,0,0,100,TONS,"135,395","135,53",11
17/08/2022,Fut,0,0,0,0,"284,5","-1,4",D,0,0,0,TONS,"135,57","135,48",12
18/08/2022,Fut,0,0,0,0,278,"-6,5",D,0,0,0,TONS,"135,7733","135,88",18
19/08/2022,Fut,0,0,0,0,281,"3,0",D,0,0,0,TONS,"136,06","135,93",13
22/08/2022,Fut,"283,5","283,5","283,5","283,5","279,8","-1,2",D,0,0,200,TONS,"136,685","136,7","14,2"
23/08/2022,Fut,280,280,280,280,280,"0,2",D,0,0,200,TONS,"136,9033","136,78","5,9"
24/08/2022,Fut,"280,3","280,8","280,3","280,5","280,8","0,8",D,0,0,300,TONS,"137,145","137,27","3,7"
25/08/2022,Fut,"276,9","277,1","276,9","277,1","277,1","-3,7",D,0,0,200,TONS,"137,3933","137,31","0,9"
26/08/2022,Fut,"278,6","278,6","278,6","278,6","276,5","-0,6",D,0,0,100,TONS,"137,6517","137,54","4,5"
29/08/2022,Fut,"283,7","284,3","283,7","284,3","284,3","7,8",D,0,0,200,TONS,"138,325","138,2","-4,5"
30/08/2022,Fut,282,282,"281,4","281,4","280,1","-4,2",D,0,0,4200,TONS,"138,5717","138,48","-0,1"
31/08/2022,Fut,0,0,0,0,280,"-0,1",D,0,0,0,TONS,"138,7133","138,64","0,8"
01/09/2022,Fut,0,0,0,0,"273,5","-6,5",D,0,0,0,TONS,"139,005","139,1","3,6"
05/09/2022,Fut,0,0,0,0,"276,5","3,0",D,0,0,0,TONS,"140,2","140,45","7,8"
06/09/2022,Fut,0,0,0,0,279,"2,5",D,0,0,0,TONS,"140,5783","140,65","1,1"
07/09/2022,Fut,0,0,0,0,288,"9,0",D,0,0,0,TONS,"140,82","140,88",-8
08/09/2022,Fut,"287,7",288,"287,7",288,"290,5","2,5",D,0,0,200,TONS,"141,1767","141,25",-17
09/09/2022,Fut,"299,9","299,9","299,9","299,9","302,5","12,0",D,0,0,300,TONS,"141,375","141,48",-29
12/09/2022,Fut,305,309,305,309,"309,9","7,4",D,0,0,1100,TONS,"142,275","142,18","-33,4"
13/09/2022,Fut,0,0,0,0,315,"5,1",D,0,0,0,TONS,"142,575","142,68",-36
14/09/2022,Fut,0,0,0,0,312,"-3,0",D,0,0,0,TONS,"142,875","142,78",-24
15/09/2022,Fut,0,0,0,0,"313,4","1,4",D,0,0,0,TONS,"143,1817","143,09","-22,9"
16/09/2022,Fut,"319,2","320,7","319,2","320,7","321,6","8,2",D,0,0,300,TONS,"143,4967","143,39","-19,1"
