Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
07/04/2015,F/Base,5,5,5,5,5,"5,0",D,100,100,100,TONS,1,"8,843",-105
08/04/2015,F/Base,,,,,"3,5","-1,5",D,100,0,0,TONS,1,"8,829","-103,5"
09/04/2015,F/Base,,,,,"3,5",0,D,100,0,0,TONS,1,"8,854","-103,5"
10/04/2015,F/Base,,,,,"3,5",0,D,100,0,0,TONS,1,"8,858","-103,5"
13/04/2015,F/Base,,,,,"3,5",0,D,100,0,0,TONS,1,"8,863","-103,5"
14/04/2015,F/Base,,,,,"3,5",0,D,100,0,0,TONS,1,"8,867","-103,5"
15/04/2015,F/Base,,,,,-1,"-4,5",D,100,0,0,TONS,1,"8,847",-99
16/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,856",-99
17/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,874",-99
20/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,858",-99
21/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,859",-99
22/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,86",-99
23/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,865",-99
24/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,873",-99
27/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,881",-99
28/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,884",-99
29/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,883",-99
30/04/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,894",-99
04/05/2015,F/Base,,,,,-1,0,D,100,0,0,TONS,1,"8,89",-99
05/05/2015,F/Base,,,,,-1,0,D,0,-100,0,TONS,1,"8,924",-99
06/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,93",-99
07/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,934",-99
08/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,938",-99
11/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,943",-99
12/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,946",-99
13/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,922",-99
14/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,958",-99
15/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,93",-99
18/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,934",-99
19/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,94",-99
20/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,95",-99
21/05/2015,F/Base,,,,,-1,0,D,0,0,0,TONS,1,"8,945",-99
