Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
22/08/2022,Fut,370,370,370,370,370,"370,0",D,0,0,600,TONS,"136,685","136,7",-370
23/08/2022,Fut,"375,5","375,5","375,5","375,5","375,5","5,5",D,0,0,700,TONS,"136,9033","136,78","-375,5"
24/08/2022,Fut,0,0,0,0,374,"-1,5",D,0,0,0,TONS,"137,145","137,27",-374
25/08/2022,Fut,0,0,0,0,371,"-3,0",D,0,0,0,TONS,"137,3933","137,31",-371
26/08/2022,Fut,372,372,372,372,373,"2,0",D,0,0,2000,TONS,"137,6517","137,54",-373
29/08/2022,Fut,0,0,0,0,"369,5","-3,5",D,0,0,0,TONS,"138,325","138,2","0,5"
30/08/2022,Fut,366,"366,5",366,"366,5",370,"0,5",D,0,0,2000,TONS,"138,5717","138,48","5,5"
31/08/2022,Fut,0,0,0,0,370,0,D,0,0,0,TONS,"138,7133","138,64",4
01/09/2022,Fut,0,0,0,0,368,"-2,0",D,0,0,0,TONS,"139,005","139,1",3
05/09/2022,Fut,0,0,0,0,378,"10,0",D,0,0,0,TONS,"140,2","140,45","-8,5"
06/09/2022,Fut,375,375,375,375,375,"-3,0",D,0,0,1000,TONS,"140,5783","140,65",-5
07/09/2022,Fut,0,0,0,0,378,"3,0",D,0,0,0,TONS,"140,82","140,88",-8
08/09/2022,Fut,375,375,374,374,374,"-4,0",D,0,0,200,TONS,"141,1767","141,25",-6
09/09/2022,Fut,377,377,377,377,377,"3,0",D,0,0,500,TONS,"141,375","141,48",-9
12/09/2022,Fut,388,388,387,387,387,"10,0",D,0,0,200,TONS,"142,275","142,18",-9
13/09/2022,Fut,0,0,0,0,388,"1,0",D,0,0,0,TONS,"142,575","142,68",-13
14/09/2022,Fut,0,0,0,0,390,"2,0",D,0,0,0,TONS,"142,875","142,78",-12
15/09/2022,Fut,0,0,0,0,387,"-3,0",D,0,0,0,TONS,"143,1817","143,09",-13
16/09/2022,Fut,0,0,0,0,"387,5","0,5",D,0,0,0,TONS,"143,4967","143,39","-10,5"
19/09/2022,Fut,0,0,0,0,388,"0,5",D,0,0,0,TONS,"144,345","144,27",-1
20/09/2022,Fut,0,0,0,0,390,"2,0",D,0,0,0,TONS,"144,6317","144,73",-2
21/09/2022,Fut,0,0,0,0,391,"1,0",D,0,0,0,TONS,"144,9033","144,81",-1
22/09/2022,Fut,0,0,0,0,389,"-2,0",D,0,0,0,TONS,"145,1683","145,06",-2
23/09/2022,Fut,382,382,382,382,382,"-7,0",D,0,0,2000,TONS,"145,4583","145,35","5,5"
