Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
21/10/2013,Fut,165,165,165,165,165,"165,0",D,500,500,500,TONS,1,"5,865",-165
22/10/2013,Fut,0,0,0,0,166,"1,0",D,500,0,0,TONS,1,"5,865",-166
23/10/2013,Fut,0,0,0,0,167,"1,0",D,500,0,0,TONS,1,"5,858",-167
24/10/2013,Fut,0,0,0,0,166,"-1,0",D,500,0,0,TONS,1,"5,872",-166
25/10/2013,Fut,0,0,0,0,166,0,D,500,0,0,TONS,1,"5,874",-166
28/10/2013,Fut,0,0,0,0,165,"-1,0",D,500,0,0,TONS,1,"5,884",-165
29/10/2013,Fut,0,0,0,0,164,"-1,0",D,500,0,0,TONS,1,"5,887",-164
30/10/2013,Fut,0,0,0,0,164,0,D,500,0,0,TONS,1,"5,895",-164
31/10/2013,Fut,0,0,0,0,164,0,D,500,0,0,TONS,1,"5,914",-164
01/11/2013,Fut,0,0,0,0,164,0,D,500,0,0,TONS,1,"5,923",-164
04/11/2013,Fut,0,0,0,0,164,0,D,500,0,0,TONS,1,"5,935",-164
05/11/2013,Fut,0,0,0,0,164,0,D,500,0,0,TONS,1,"5,953",-164
06/11/2013,Fut,162,162,"161,9","161,9",164,0,D,1500,1000,1200,TONS,1,"5,953",-164
07/11/2013,Fut,0,0,0,0,"161,5","-2,5",D,1500,0,0,TONS,1,"5,934","-161,5"
08/11/2013,Fut,0,0,0,0,163,"1,5",D,1500,0,0,TONS,1,"5,959",-163
11/11/2013,Fut,165,165,165,165,164,"1,0",D,1700,200,200,TONS,1,"5,967",-164
12/11/2013,Fut,162,162,160,"160,5",162,"-2,0",D,2500,800,800,TONS,1,"5,97",-162
13/11/2013,Fut,0,0,0,0,162,0,D,2500,0,0,TONS,1,"5,981",-162
14/11/2013,Fut,0,0,0,0,162,0,D,2500,0,0,TONS,1,"5,995",-162
