Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
21/10/2011,Fut,301,301,301,301,301,"301,0",D,100,0,100,TONS,1,"4,231",-301
24/10/2011,Fut,0,0,0,0,302,"1,0",D,100,0,0,TONS,1,"4,232",-302
25/10/2011,Fut,0,0,0,0,302,0,D,100,0,0,TONS,1,"4,232",-302
26/10/2011,Fut,0,0,0,0,299,"-3,0",D,100,0,0,TONS,1,"4,232",-299
27/10/2011,Fut,0,0,0,0,305,"6,0",D,100,0,0,TONS,1,"4,24",-305
28/10/2011,Fut,0,0,0,0,295,"-10,0",D,100,0,0,TONS,1,"4,232",-295
31/10/2011,Fut,0,0,0,0,294,"-1,0",D,100,0,0,TONS,1,"4,24",-294
01/11/2011,Fut,0,0,0,0,292,"-2,0",D,100,0,0,TONS,1,"4,232",-292
02/11/2011,Fut,0,0,0,0,"292,5","0,5",D,100,0,0,TONS,1,"4,254","-292,5"
03/11/2011,Fut,0,0,0,0,297,"4,5",D,100,0,0,TONS,1,"4,248",-297
04/11/2011,Fut,0,0,0,0,297,0,D,100,0,0,TONS,1,"4,247",-297
07/11/2011,Fut,0,0,0,0,294,"-3,0",D,100,0,0,TONS,1,"4,253",-294
08/11/2011,Fut,0,0,0,0,"295,5","1,5",D,100,0,0,TONS,1,"4,256","-295,5"
09/11/2011,Fut,0,0,0,0,291,"-4,5",D,100,0,0,TONS,1,"4,257",-291
10/11/2011,Fut,0,0,0,0,287,"-4,0",D,100,0,0,TONS,1,"4,266",-287
11/11/2011,Fut,0,0,0,0,289,"2,0",D,100,0,0,TONS,1,"4,26",-289
14/11/2011,Fut,0,0,0,0,290,"1,0",D,100,0,0,TONS,1,"4,267",-290
15/11/2011,Fut,0,0,0,0,294,"4,0",D,100,0,0,TONS,1,"4,274",-294
16/11/2011,Fut,0,0,0,0,"292,5","-1,5",D,100,0,0,TONS,1,"4,252","-292,5"
17/11/2011,Fut,0,0,0,0,289,"-3,5",D,100,0,0,TONS,1,"4,263",-289
18/11/2011,Fut,0,0,0,0,286,"-3,0",D,100,0,0,TONS,1,"4,252",-286
21/11/2011,Fut,0,0,0,0,"281,5","-4,5",D,100,0,0,TONS,1,"4,252","-281,5"
22/11/2011,Fut,0,0,0,0,280,"-1,5",D,100,0,0,TONS,1,"4,263",-280
23/11/2011,Fut,0,0,0,0,273,"-7,0",D,100,0,0,TONS,1,"4,257",-273
24/11/2011,Fut,0,0,0,0,271,"-2,0",D,100,0,0,TONS,1,"4,267",-271
25/11/2011,Fut,0,0,0,0,267,"-4,0",D,100,0,0,TONS,1,"4,267",-267
29/11/2011,Fut,0,0,0,0,274,"7,0",D,100,0,0,TONS,1,"4,273",-274
30/11/2011,Fut,0,0,0,0,"277,5","3,5",D,100,0,0,TONS,1,"4,277","-277,5"
01/12/2011,Fut,0,0,0,0,277,"-0,5",D,100,0,0,TONS,1,"4,279",-277
02/12/2011,Fut,0,0,0,0,276,"-1,0",D,100,0,0,TONS,1,"4,279",-276
05/12/2011,Fut,0,0,0,0,276,0,D,100,0,0,TONS,1,"4,29",-276
06/12/2011,Fut,0,0,0,0,276,0,D,100,0,0,TONS,1,"4,278",-276
07/12/2011,Fut,0,0,0,0,276,0,D,100,0,0,TONS,1,"4,272",-276
12/12/2011,Fut,0,0,0,0,"272,1","-3,9",D,100,0,0,TONS,1,"4,283","-272,1"
13/12/2011,Fut,0,0,0,0,276,"3,9",D,100,0,0,TONS,1,"4,276",-276
14/12/2011,Fut,0,0,0,0,273,"-3,0",D,100,0,0,TONS,1,"4,276",-273
15/12/2011,Fut,0,0,0,0,275,"2,0",D,100,0,0,TONS,1,"4,286",-275
16/12/2011,Fut,0,0,0,0,279,"4,0",D,100,0,0,TONS,1,"4,283",-279
19/12/2011,Fut,0,0,0,0,281,"2,0",D,100,0,0,TONS,1,"4,289",-281
20/12/2011,Fut,0,0,0,0,282,"1,0",D,100,0,0,TONS,1,"4,296",-282
21/12/2011,Fut,0,0,0,0,"284,5","2,5",D,100,0,0,TONS,1,"4,288","-284,5"
22/12/2011,Fut,0,0,0,0,287,"2,5",D,100,0,0,TONS,1,"4,288",-287
23/12/2011,Fut,0,0,0,0,287,0,D,100,0,0,TONS,1,"4,296",-287
27/12/2011,Fut,0,0,0,0,293,"6,0",D,100,0,0,TONS,1,"4,292",-293
28/12/2011,Fut,0,0,0,0,295,"2,0",D,100,0,0,TONS,1,"4,296",-295
29/12/2011,Fut,0,0,0,0,294,"-1,0",D,100,0,0,TONS,1,"4,3",-294
30/12/2011,Fut,0,0,0,0,296,"2,0",D,100,0,0,TONS,1,"4,307",-296
03/01/2012,Fut,0,0,0,0,303,"7,0",D,100,0,0,TONS,1,"4,303",-303
04/01/2012,Fut,0,0,0,0,304,"1,0",D,100,0,0,TONS,1,"4,308",-304
05/01/2012,Fut,0,0,0,0,297,"-7,0",D,100,0,0,TONS,1,"4,31",-297
06/01/2012,Fut,0,0,0,0,297,0,D,100,0,0,TONS,1,"4,311",-297
09/01/2012,Fut,0,0,0,0,300,"3,0",D,100,0,0,TONS,1,"4,318",-300
10/01/2012,Fut,0,0,0,0,301,"1,0",D,100,0,0,TONS,1,"4,309",-301
11/01/2012,Fut,0,0,0,0,296,"-5,0",D,100,0,0,TONS,1,"4,317",-296
12/01/2012,Fut,0,0,0,0,291,"-5,0",D,100,0,0,TONS,1,"4,309",-291
13/01/2012,Fut,0,0,0,0,290,"-1,0",D,100,0,0,TONS,1,"4,316",-290
16/01/2012,Fut,0,0,0,0,292,"2,0",D,100,0,0,TONS,1,"4,311",-292
17/01/2012,Fut,0,0,0,0,297,"5,0",D,100,0,0,TONS,1,"4,314",-297
18/01/2012,Fut,0,0,0,0,297,0,D,100,0,0,TONS,1,"4,315",-297
19/01/2012,Fut,0,0,0,0,298,"1,0",D,100,0,0,TONS,1,"4,317",-298
20/01/2012,Fut,0,0,0,0,"295,5","-2,5",D,100,0,0,TONS,1,"4,326","-295,5"
23/01/2012,Fut,0,0,0,0,"303,4","7,9",D,100,0,0,TONS,1,"4,324","-303,4"
24/01/2012,Fut,0,0,0,0,"302,5","-0,9",D,100,0,0,TONS,1,"4,334","-302,5"
25/01/2012,Fut,0,0,0,0,301,"-1,5",D,100,0,0,TONS,1,"4,34",-301
26/01/2012,Fut,0,0,0,0,301,0,D,100,0,0,TONS,1,"4,344",-301
27/01/2012,Fut,0,0,0,0,301,0,D,100,0,0,TONS,1,"4,341",-301
30/01/2012,Fut,0,0,0,0,294,"-7,0",D,100,0,0,TONS,1,"4,34",-294
31/01/2012,Fut,0,0,0,0,294,0,D,100,0,0,TONS,1,"4,341",-294
01/02/2012,Fut,0,0,0,0,298,"4,0",D,100,0,0,TONS,1,"4,331",-298
02/02/2012,Fut,0,0,0,0,299,"1,0",D,100,0,0,TONS,1,"4,339",-299
03/02/2012,Fut,0,0,0,0,302,"3,0",D,100,0,0,TONS,1,"4,328",-302
06/02/2012,Fut,0,0,0,0,302,0,D,100,0,0,TONS,1,"4,331",-302
07/02/2012,Fut,0,0,0,0,302,0,D,100,0,0,TONS,1,"4,341",-302
08/02/2012,Fut,0,0,0,0,302,0,D,100,0,0,TONS,1,"4,343",-302
09/02/2012,Fut,0,0,0,0,303,"1,0",D,100,0,0,TONS,1,"4,35",-303
10/02/2012,Fut,0,0,0,0,303,0,D,100,0,0,TONS,1,"4,351",-303
13/02/2012,Fut,0,0,0,0,"306,5","3,5",D,100,0,0,TONS,1,"4,351","-306,5"
14/02/2012,Fut,0,0,0,0,"310,5","4,0",D,100,0,0,TONS,1,"4,351","-310,5"
15/02/2012,Fut,0,0,0,0,"308,5","-2,0",D,100,0,0,TONS,1,"4,345","-308,5"
16/02/2012,Fut,0,0,0,0,308,"-0,5",D,100,0,0,TONS,1,"4,357",-308
17/02/2012,Fut,0,0,0,0,"308,5","0,5",D,100,0,0,TONS,1,"4,36","-308,5"
22/02/2012,Fut,0,0,0,0,"308,5",0,D,100,0,0,TONS,1,"4,363","-308,5"
23/02/2012,Fut,309,309,309,309,309,"0,5",D,400,300,300,TONS,1,"4,36",-309
24/02/2012,Fut,312,312,"311,5","311,5","311,5","2,5",D,900,500,500,TONS,1,"4,351","-311,5"
28/02/2012,Fut,316,316,316,316,316,"4,5",D,1900,1000,1800,TONS,1,"4,36",-316
29/02/2012,Fut,317,317,317,317,317,"1,0",D,1900,0,200,TONS,1,"4,352",-317
01/03/2012,Fut,316,316,316,316,316,"-1,0",D,4700,2800,4800,TONS,1,"4,36",-316
02/03/2012,Fut,316,316,316,316,316,0,D,4900,200,200,TONS,1,"4,342",-316
05/03/2012,Fut,"316,5","316,5","316,5","316,5","316,5","0,5",D,5900,1000,2000,TONS,1,"4,338","-316,5"
06/03/2012,Fut,"316,5","316,5","316,5","316,5","316,5",0,D,6000,100,100,TONS,1,"4,332","-316,5"
