Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
25/06/2015,Fut,120,120,120,120,120,"120,0",D,3000,3000,3000,TONS,1,"9,086",-120
26/06/2015,Fut,0,0,0,0,"120,5","0,5",D,3000,0,0,TONS,1,"9,06","-120,5"
29/06/2015,Fut,0,0,0,0,121,"0,5",D,3000,0,0,TONS,1,"9,069",-121
30/06/2015,Fut,0,0,0,0,"125,5","4,5",D,3000,0,0,TONS,1,"9,091","-125,5"
01/07/2015,Fut,0,0,0,0,"124,5","-1,0",D,3000,0,0,TONS,1,"9,106","-124,5"
02/07/2015,Fut,0,0,0,0,"129,5","5,0",D,3000,0,0,TONS,1,"9,111","-129,5"
03/07/2015,Fut,0,0,0,0,127,"-2,5",D,3000,0,0,TONS,1,"9,118",-127
06/07/2015,Fut,0,0,0,0,127,0,D,3000,0,0,TONS,1,"9,09",-127
07/07/2015,Fut,0,0,0,0,"125,5","-1,5",D,3000,0,0,TONS,1,"9,126","-125,5"
08/07/2015,Fut,0,0,0,0,"126,5","1,0",D,3000,0,0,TONS,1,"9,131","-126,5"
10/07/2015,Fut,0,0,0,0,130,"3,5",D,3000,0,0,TONS,1,"9,105",-130
13/07/2015,Fut,0,0,0,0,134,"4,0",D,3000,0,0,TONS,1,"9,142",-134
14/07/2015,Fut,0,0,0,0,133,"-1,0",D,3000,0,0,TONS,1,"9,146",-133
15/07/2015,Fut,0,0,0,0,131,"-2,0",D,3000,0,0,TONS,1,"9,15",-131
16/07/2015,Fut,133,133,133,133,134,"3,0",D,3100,100,100,TONS,1,"9,155",-134
17/07/2015,Fut,0,0,0,0,131,"-3,0",D,3100,0,0,TONS,1,"9,16",-131
20/07/2015,Fut,0,0,0,0,"129,5","-1,5",D,3100,0,0,TONS,1,"9,133","-129,5"
21/07/2015,Fut,0,0,0,0,"129,5",0,D,3100,0,0,TONS,1,"9,141","-129,5"
22/07/2015,Fut,0,0,0,0,"128,2","-1,3",D,3100,0,0,TONS,1,"9,147","-128,2"
23/07/2015,Fut,0,0,0,0,"128,2",0,D,3100,0,0,TONS,1,"9,152","-128,2"
24/07/2015,Fut,0,0,0,0,"127,5","-0,7",D,3100,0,0,TONS,1,"9,181","-127,5"
27/07/2015,Fut,0,0,0,0,123,"-4,5",D,3100,0,0,TONS,1,"9,186",-123
28/07/2015,Fut,0,0,0,0,"124,2","1,2",D,3100,0,0,TONS,1,"9,192","-124,2"
29/07/2015,Fut,0,0,0,0,"123,2","-1,0",D,3100,0,0,TONS,1,"9,167","-123,2"
30/07/2015,Fut,0,0,0,0,"123,2",0,D,3100,0,0,TONS,1,"9,171","-123,2"
31/07/2015,Fut,0,0,0,0,"123,2",0,D,3100,0,0,TONS,1,"9,174","-123,2"
03/08/2015,Fut,0,0,0,0,"122,7","-0,5",D,3100,0,0,TONS,1,"9,207","-122,7"
04/08/2015,Fut,0,0,0,0,"122,2","-0,5",D,3100,0,0,TONS,1,"9,185","-122,2"
05/08/2015,Fut,0,0,0,0,"122,7","0,5",D,3100,0,0,TONS,1,"9,19","-122,7"
06/08/2015,Fut,0,0,0,0,"124,2","1,5",D,3100,0,0,TONS,1,"9,194","-124,2"
07/08/2015,Fut,"123,5","123,5","123,5","123,5",123,"-1,2",D,4100,1000,1000,TONS,1,"9,226",-123
10/08/2015,Fut,125,125,125,125,125,"2,0",D,4400,300,300,TONS,1,"9,233",-125
11/08/2015,Fut,0,0,0,0,"125,5","0,5",D,4400,0,0,TONS,1,"9,238","-125,5"
12/08/2015,Fut,0,0,0,0,121,"-4,5",D,4400,0,0,TONS,1,"9,245",-121
13/08/2015,Fut,0,0,0,0,122,"1,0",D,4400,0,0,TONS,1,"9,248",-122
14/08/2015,Fut,"122,5","122,5","119,5","119,5","121,5","-0,5",D,5000,600,600,TONS,1,"9,23","-121,5"
18/08/2015,Fut,121,122,121,122,122,"0,5",D,5000,0,300,TONS,1,"9,232",-122
19/08/2015,Fut,122,122,121,121,122,0,D,5200,200,200,TONS,1,"9,236",-122
20/08/2015,Fut,123,123,121,121,123,"1,0",D,7000,1800,2300,TONS,1,"9,241",-123
21/08/2015,Fut,121,121,"120,5","120,5",121,"-2,0",D,7200,200,200,TONS,1,"9,247",-121
24/08/2015,Fut,122,122,122,122,"121,7","0,7",D,8400,1200,1200,TONS,1,"9,252","-121,7"
25/08/2015,Fut,122,122,122,122,122,"0,3",D,8600,200,200,TONS,1,"9,285",-122
26/08/2015,Fut,"121,5","121,5","121,5","121,5","121,5","-0,5",D,8800,200,200,TONS,1,"9,292","-121,5"
27/08/2015,Fut,"121,5","121,5","121,5","121,5","121,5",0,D,9000,200,500,TONS,1,"9,267","-121,5"
28/08/2015,Fut,122,122,121,121,121,"-0,5",D,9100,100,300,TONS,1,"9,305",-121
31/08/2015,Fut,0,0,0,0,121,0,D,9100,0,0,TONS,1,"9,31",-121
01/09/2015,Fut,121,121,121,121,121,0,D,9400,300,300,TONS,1,"9,287",-121
02/09/2015,Fut,0,0,0,0,"120,5","-0,5",D,9400,0,0,TONS,1,"9,316","-120,5"
03/09/2015,Fut,0,0,0,0,"119,8","-0,7",D,9400,0,0,TONS,1,"9,297","-119,8"
04/09/2015,Fut,119,119,117,117,119,"-0,8",D,9600,200,200,TONS,1,"9,307",-119
07/09/2015,Fut,0,0,0,0,"118,8","-0,2",D,9600,0,0,TONS,1,"9,34","-118,8"
08/09/2015,Fut,0,0,0,0,"118,8",0,D,9600,0,0,TONS,1,"9,349","-118,8"
09/09/2015,Fut,115,116,115,116,115,"-3,8",D,9800,200,200,TONS,1,"9,358",-115
10/09/2015,Fut,"116,5","116,5","116,2","116,5","116,5","1,5",D,10300,500,600,TONS,1,"9,335","-116,5"
11/09/2015,Fut,116,119,116,118,118,"1,5",D,11700,1400,1600,TONS,1,"9,341",-118
14/09/2015,Fut,"120,5","120,5","120,5","120,5","120,5","2,5",D,11700,0,100,TONS,1,"9,341","-120,5"
15/09/2015,Fut,120,120,119,120,120,"-0,5",D,11300,-400,600,TONS,1,"9,382",-120
16/09/2015,Fut,"119,5",120,"119,5","119,5","119,5","-0,5",D,11300,0,700,TONS,1,"9,387","-119,5"
17/09/2015,Fut,"118,5",119,"118,5",119,120,"0,5",D,11400,100,400,TONS,1,"9,393",-120
18/09/2015,Fut,120,"121,5","119,6","119,6","121,5","1,5",D,13900,2500,2900,TONS,1,"9,399","-121,5"
21/09/2015,Fut,121,121,121,121,121,"-0,5",D,14000,100,100,TONS,1,"9,366",-121
22/09/2015,Fut,"122,5","122,5",122,122,123,"2,0",D,14700,700,800,TONS,1,"9,4",-123
23/09/2015,Fut,124,"125,5","123,5","125,5","123,5","0,5",D,16200,1500,3700,TONS,1,"9,38","-123,5"
24/09/2015,Fut,125,"126,5",125,126,"126,3","2,8",D,17100,900,2700,TONS,1,"9,42","-126,3"
25/09/2015,Fut,128,128,126,126,"127,5","1,2",D,19800,2700,3600,TONS,1,"9,384","-127,5"
28/09/2015,Fut,0,0,0,0,"126,3","-1,2",D,19800,0,0,TONS,1,"9,43","-126,3"
29/09/2015,Fut,127,127,127,127,"127,8","1,5",D,20700,900,900,TONS,1,"9,433","-127,8"
30/09/2015,Fut,"128,5","129,5","128,5","129,5","128,5","0,7",D,26700,6000,7200,TONS,1,"9,439","-128,5"
01/10/2015,Fut,"129,5",130,"129,5","129,7","129,7","1,2",D,30500,3800,4600,TONS,1,"9,41","-129,7"
02/10/2015,Fut,"137,7","137,7",134,134,137,"7,3",D,44200,13700,16800,TONS,1,"9,415",-137
05/10/2015,Fut,135,135,"134,5","134,5",136,"-1,0",D,45400,1200,1400,TONS,1,"9,46",-136
06/10/2015,Fut,"135,5","135,5",134,"134,5",135,"-1,0",D,48300,2900,3500,TONS,1,"9,468",-135
07/10/2015,Fut,"133,5","133,5","133,5","133,5","132,5","-2,5",D,48500,200,200,TONS,1,"9,43","-132,5"
08/10/2015,Fut,"133,5","133,5","133,5","133,5","133,3","0,8",D,48500,0,600,TONS,1,"9,44","-133,3"
09/10/2015,Fut,134,"134,5",134,134,"134,5","1,2",D,51900,3400,5000,TONS,1,"9,449","-134,5"
13/10/2015,Fut,"134,5","134,5","134,5","134,5","134,5",0,D,54900,3000,3200,TONS,1,"9,491","-134,5"
14/10/2015,Fut,134,134,"133,5","133,5",134,"-0,5",D,56900,2000,3000,TONS,1,"9,501",-134
15/10/2015,Fut,135,135,"134,1",135,135,"1,0",D,58300,1400,1600,TONS,1,"9,465",-135
16/10/2015,Fut,135,135,133,"133,9",135,0,D,60400,2100,2800,TONS,1,"9,471",-135
19/10/2015,Fut,"132,5",133,"132,5",133,"133,5","-1,5",D,60900,500,700,TONS,1,"9,513","-133,5"
20/10/2015,Fut,"133,5","133,5",132,132,"132,8","-0,7",D,61800,900,1200,TONS,1,"9,521","-132,8"
21/10/2015,Fut,"133,5","133,5",133,133,"133,5","0,7",D,62000,200,200,TONS,1,"9,5","-133,5"
22/10/2015,Fut,134,134,134,134,134,"0,5",D,63900,1900,2800,TONS,1,"9,494",-134
23/10/2015,Fut,"134,5","134,5",134,134,"134,7","0,7",D,64800,900,1000,TONS,1,"9,54","-134,7"
26/10/2015,Fut,141,141,139,"139,5",141,"6,3",D,66900,2100,2300,TONS,1,"9,546",-141
27/10/2015,Fut,142,"144,5",142,"143,5","143,5","2,5",D,70600,3700,6400,TONS,1,"9,553","-143,5"
28/10/2015,Fut,"144,5","144,5",143,"143,5","143,5",0,D,71100,500,4100,TONS,1,"9,522","-143,5"
29/10/2015,Fut,"142,5","143,5","142,5",143,"143,3","-0,2",D,73000,1900,6200,TONS,1,"9,522","-143,3"
30/10/2015,Fut,"144,5","144,5",142,142,143,"-0,3",D,74700,1700,4000,TONS,1,"9,566",-143
02/11/2015,Fut,143,"143,5",143,143,143,0,D,79200,4500,5100,TONS,1,"9,574",-143
03/11/2015,Fut,0,0,0,0,143,0,D,79200,0,0,TONS,1,"9,583",-143
04/11/2015,Fut,143,143,143,143,143,0,D,80200,1000,1200,TONS,1,"9,55",-143
05/11/2015,Fut,140,141,140,141,142,"-1,0",D,80500,300,500,TONS,1,"9,562",-142
06/11/2015,Fut,"142,5","142,5","142,5","142,5",142,0,D,80500,0,200,TONS,1,,-142
09/11/2015,Fut,142,142,142,142,142,0,D,80200,-300,800,TONS,1,"9,605",-142
10/11/2015,Fut,141,141,141,141,141,"-1,0",D,81200,1000,1000,TONS,1,"9,578",-141
11/11/2015,Fut,"139,5","139,5","139,5","139,5","139,5","-1,5",D,81600,400,400,TONS,1,"9,621","-139,5"
12/11/2015,Fut,139,"140,5",139,"140,5","140,5","1,0",D,83800,2200,2700,TONS,1,"9,632","-140,5"
13/11/2015,Fut,140,"140,5",140,140,140,"-0,5",D,87900,4100,5100,TONS,1,"9,643",-140
16/11/2015,Fut,140,140,139,139,140,0,D,91600,3700,4400,TONS,1,"9,651",-140
17/11/2015,Fut,0,0,0,0,139,"-1,0",D,91600,0,0,TONS,1,"9,661",-139
18/11/2015,Fut,138,138,138,138,"138,8","-0,2",D,91600,0,300,TONS,1,"9,632","-138,8"
19/11/2015,Fut,139,"140,6",139,"140,6","140,5","1,7",D,102300,10700,13100,TONS,1,"9,64","-140,5"
