Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
17/02/2022,Fut,200,201,200,200,200,"200,0",D,700,700,700,TONS,"106,67","106,74",-200
18/02/2022,Fut,0,0,0,0,"201,5","1,5",D,700,0,0,TONS,"106,78","106,7","-201,5"
21/02/2022,Fut,201,201,200,200,200,"-1,5",D,2300,1600,1600,TONS,"107,04","107,25",-200
22/02/2022,Fut,201,201,201,201,"199,9","-0,1",D,2700,400,400,TONS,"107,19","107,22","-199,9"
23/02/2022,Fut,0,0,0,0,"199,5","-0,4",D,2700,0,0,TONS,"107,28","107,37","-199,5"
24/02/2022,Fut,0,0,0,0,"203,5","4,0",D,2700,0,0,TONS,"107,38","107,47","-203,5"
25/02/2022,Fut,0,0,0,0,198,"-5,5",D,2700,0,0,TONS,"107,45","107,52",-198
02/03/2022,Fut,218,218,218,218,218,"20,0",D,2700,0,100,TONS,"107,93","107,86",-218
03/03/2022,Fut,0,0,0,0,226,"8,0",D,2700,0,0,TONS,"108,03","108,11",-226
04/03/2022,Fut,0,0,0,0,223,"-3,0",D,2700,0,0,TONS,"108,13","108,24",-223
07/03/2022,Fut,225,225,225,225,225,"2,0",D,3200,500,500,TONS,"108,44","108,38",-225
08/03/2022,Fut,224,224,224,224,224,"-1,0",D,3200,0,100,TONS,"108,56","108,48",-224
09/03/2022,Fut,0,0,0,0,219,"-5,0",D,3200,0,0,TONS,"108,68","108,74",-219
10/03/2022,Fut,0,0,0,0,224,"5,0",D,3200,0,0,TONS,"108,77","108,72",-224
11/03/2022,Fut,0,0,0,0,219,"-5,0",D,3200,0,0,TONS,"108,88","108,95",-219
14/03/2022,Fut,0,0,0,0,214,"-5,0",D,3200,0,0,TONS,"109,2","109,13",-214
15/03/2022,Fut,220,220,220,220,220,"6,0",D,3200,0,200,TONS,"109,32","109,23",-220
16/03/2022,Fut,0,0,0,0,210,"-10,0",D,3200,0,0,TONS,"109,41","109,49",-210
17/03/2022,Fut,218,218,218,218,"215,5","5,5",D,3300,100,100,TONS,"109,51","109,45","-215,5"
18/03/2022,Fut,0,0,0,0,"207,5","-8,0",D,3300,0,0,TONS,"109,7","109,71","-207,5"
21/03/2022,Fut,212,212,212,212,"209,5","2,0",D,3200,-100,100,TONS,"109,97","109,93","-209,5"
22/03/2022,Fut,210,210,210,210,210,"0,5",D,3400,200,200,TONS,"110,07","110,14",-210
23/03/2022,Fut,0,0,0,0,207,"-3,0",D,3400,0,0,TONS,"110,18","110,1",-207
25/03/2022,Fut,208,208,208,208,208,"1,0",D,4000,600,800,TONS,"110,38","110,47",-208
28/03/2022,Fut,0,0,0,0,206,"-2,0",D,4000,0,0,TONS,"110,68","110,63",-206
29/03/2022,Fut,0,0,0,0,"201,5","-4,5",D,4000,0,0,TONS,"110,82","110,73","-201,5"
30/03/2022,Fut,0,0,0,0,"203,5","2,0",D,4000,0,0,TONS,"110,89","110,86","-203,5"
31/03/2022,Fut,"204,9",205,"204,5","204,5","204,5","1,0",D,6500,2500,2900,TONS,"111,01","111,06","-204,5"
01/04/2022,Fut,204,205,204,205,205,"0,5",D,9500,3000,3000,TONS,"111,12","111,07",-205
04/04/2022,Fut,"208,5",210,206,"209,5","209,5","4,5",D,12200,2700,4600,TONS,"111,57","111,63","-209,5"
05/04/2022,Fut,212,"214,5",212,213,213,"3,5",D,19600,7400,7800,TONS,"111,7","111,77",-213
06/04/2022,Fut,215,216,215,216,216,"3,0",D,24500,4900,7000,TONS,"111,83","111,91",-216
07/04/2022,Fut,216,216,215,216,216,0,D,23800,-700,2100,TONS,"111,97","112,05",-216
08/04/2022,Fut,218,218,215,216,216,0,D,25500,1700,6100,TONS,"112,16","112,19",-216
11/04/2022,Fut,216,216,213,213,213,"-3,0",D,27200,1700,3400,TONS,"112,58","112,51",-213
12/04/2022,Fut,"215,5","216,5",215,215,215,"2,0",D,29400,2200,3300,TONS,"112,76","112,66",-215
13/04/2022,Fut,215,216,215,216,216,"1,0",D,31800,2400,7100,TONS,"112,97","112,96",-216
18/04/2022,Fut,223,223,220,220,"216,9","0,9",D,34300,2500,2600,TONS,"113,63","113,74","-216,9"
19/04/2022,Fut,220,220,220,220,220,"3,1",D,40200,5900,6100,TONS,"113,78","113,85",-220
20/04/2022,Fut,"222,5",223,220,221,221,"1,0",D,44600,4400,6800,TONS,"113,96","114,02",-221
21/04/2022,Fut,220,221,219,219,219,"-2,0",D,50400,5800,10200,TONS,"114,09","114,19",-219
22/04/2022,Fut,217,220,217,220,219,0,D,52900,2500,3900,TONS,"114,23","114,31",-219
25/04/2022,Fut,218,221,218,220,220,"1,0",D,53900,1000,3700,TONS,"114,68","114,76",-220
26/04/2022,Fut,221,228,221,"227,5","227,5","7,5",D,63100,9200,11100,TONS,"114,85","114,78","-227,5"
27/04/2022,Fut,"230,5",233,228,"228,5","228,5","1,0",D,72900,9800,12800,TONS,"115,04","114,93","-228,5"
28/04/2022,Fut,228,"230,5",228,228,"228,6","0,1",D,79900,7000,14800,TONS,"115,18","115,25","-228,6"
29/04/2022,Fut,230,230,"227,4",230,"226,2","-2,4",D,84800,4900,5900,TONS,"115,31","115,39","-226,2"
02/05/2022,Fut,"221,3","221,5","220,5",221,221,"-5,2",D,86700,1900,2200,TONS,"115,73","115,69",-221
