Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
05/10/2021,Fut,345,345,345,345,"346,5","346,5",D,0,0,300,TONS,"98,89","98,97","-346,5"
06/10/2021,Fut,0,0,0,0,346,"-0,5",D,0,0,0,TONS,"98,92","98,78",-346
07/10/2021,Fut,349,"349,1",349,349,349,"3,0",D,600,600,1200,TONS,"98,94","99,01",-349
12/10/2021,Fut,344,344,"343,5","343,5","343,5","-5,5",D,600,0,1000,TONS,"99,09","99,03","-343,5"
13/10/2021,Fut,342,346,342,346,346,"2,5",D,800,200,5700,TONS,"99,12","99,2",-346
14/10/2021,Fut,0,0,0,0,349,"3,0",D,600,-200,0,TONS,"99,16","99,08",-349
15/10/2021,Fut,352,352,352,352,352,"3,0",D,900,300,300,TONS,"99,18","99,11",-352
18/10/2021,Fut,0,0,0,0,"353,5","1,5",D,600,-300,0,TONS,"99,27","99,35","-353,5"
19/10/2021,Fut,355,355,355,355,355,"1,5",D,600,0,300,TONS,"99,31","99,37",-355
20/10/2021,Fut,0,0,0,0,360,"5,0",D,600,0,0,TONS,"99,35","99,27",-360
21/10/2021,Fut,0,0,0,0,356,"-4,0",D,600,0,0,TONS,"99,37","99,3",-356
22/10/2021,Fut,0,0,0,0,"354,5","-1,5",D,0,-600,0,TONS,"99,39","99,46","-354,5"
