Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
28/05/2013,Fut,304,304,304,304,304,"304,0",D,100,0,100,TONS,1,"5,264",-304
29/05/2013,Fut,0,0,0,0,304,0,D,100,0,0,TONS,1,"5,279",-304
30/05/2013,Fut,0,0,0,0,"302,5","-1,5",D,100,0,0,TONS,1,"5,283","-302,5"
31/05/2013,Fut,0,0,0,0,"304,5","2,0",D,100,0,0,TONS,1,"5,277","-304,5"
03/06/2013,Fut,305,305,305,305,305,"0,5",D,5100,5000,10000,TONS,1,"5,281",-305
04/06/2013,Fut,303,303,303,303,303,"-2,0",D,5000,-100,100,TONS,1,"5,293",-303
05/06/2013,Fut,0,0,0,0,302,"-1,0",D,5000,0,0,TONS,1,"5,283",-302
06/06/2013,Fut,0,0,0,0,302,0,D,5000,0,0,TONS,1,"5,288",-302
07/06/2013,Fut,302,"302,5",302,"302,5","302,5","0,5",D,5000,0,5000,TONS,1,"5,291","-302,5"
10/06/2013,Fut,0,0,0,0,"301,5","-1,0",D,5000,0,0,TONS,1,"5,297","-301,5"
11/06/2013,Fut,303,"303,5",303,"303,5","303,5","2,0",D,5000,0,3000,TONS,1,"5,296","-303,5"
12/06/2013,Fut,0,0,0,0,302,"-1,5",D,5000,0,0,TONS,1,"5,32",-302
13/06/2013,Fut,0,0,0,0,300,"-2,0",D,5000,0,0,TONS,1,"5,316",-300
14/06/2013,Fut,0,0,0,0,"300,5","0,5",D,5000,0,0,TONS,1,"5,325","-300,5"
17/06/2013,Fut,0,0,0,0,300,"-0,5",D,5000,0,0,TONS,1,"5,332",-300
18/06/2013,Fut,0,0,0,0,300,0,D,5000,0,0,TONS,1,"5,345",-300
19/06/2013,Fut,0,0,0,0,"301,5","1,5",D,5000,0,0,TONS,1,"5,351","-301,5"
24/06/2013,Fut,"296,5","296,5","296,5","296,5","296,5","-5,0",D,7000,2000,2000,TONS,1,"5,363","-296,5"
25/06/2013,Fut,0,0,0,0,298,"1,5",D,7000,0,0,TONS,1,"5,359",-298
26/06/2013,Fut,0,0,0,0,297,"-1,0",D,7000,0,0,TONS,1,"5,373",-297
27/06/2013,Fut,0,0,0,0,298,"1,0",D,7000,0,0,TONS,1,"5,37",-298
28/06/2013,Fut,0,0,0,0,"296,5","-1,5",D,7000,0,0,TONS,1,"5,382","-296,5"
01/07/2013,Fut,0,0,0,0,"294,5","-2,0",D,7000,0,0,TONS,1,"5,385","-294,5"
02/07/2013,Fut,0,0,0,0,295,"0,5",D,7000,0,0,TONS,1,"5,397",-295
03/07/2013,Fut,0,0,0,0,295,0,D,7000,0,0,TONS,1,"5,404",-295
04/07/2013,Fut,0,0,0,0,293,"-2,0",D,7000,0,0,TONS,1,"5,413",-293
05/07/2013,Fut,0,0,0,0,"288,5","-4,5",D,7000,0,0,TONS,1,"5,409","-288,5"
08/07/2013,Fut,0,0,0,0,292,"3,5",D,7000,0,0,TONS,1,"5,412",-292
10/07/2013,Fut,0,0,0,0,"294,5","2,5",D,7000,0,0,TONS,1,"5,408","-294,5"
11/07/2013,Fut,0,0,0,0,"293,3","-1,2",D,7000,0,0,TONS,1,"5,42","-293,3"
12/07/2013,Fut,0,0,0,0,290,"-3,3",D,7000,0,0,TONS,1,"5,424",-290
15/07/2013,Fut,0,0,0,0,"289,5","-0,5",D,7000,0,0,TONS,1,"5,426","-289,5"
16/07/2013,Fut,0,0,0,0,293,"3,5",D,7000,0,0,TONS,1,"5,436",-293
17/07/2013,Fut,0,0,0,0,"293,3","0,3",D,7000,0,0,TONS,1,"5,442","-293,3"
18/07/2013,Fut,0,0,0,0,"290,5","-2,8",D,7000,0,0,TONS,1,"5,442","-290,5"
19/07/2013,Fut,0,0,0,0,"292,4","1,9",D,7000,0,0,TONS,1,"5,456","-292,4"
22/07/2013,Fut,0,0,0,0,"294,6","2,2",D,7000,0,0,TONS,1,"5,458","-294,6"
23/07/2013,Fut,0,0,0,0,292,"-2,6",D,7000,0,0,TONS,1,"5,465",-292
24/07/2013,Fut,0,0,0,0,290,"-2,0",D,7000,0,0,TONS,1,"5,46",-290
25/07/2013,Fut,0,0,0,0,"284,5","-5,5",D,7000,0,0,TONS,1,"5,465","-284,5"
26/07/2013,Fut,0,0,0,0,286,"1,5",D,7000,0,0,TONS,1,"5,478",-286
29/07/2013,Fut,"284,5","284,5","284,5","284,5","286,5","0,5",D,9000,2000,2000,TONS,1,"5,485","-286,5"
30/07/2013,Fut,0,0,0,0,"284,4","-2,1",D,9000,0,0,TONS,1,"5,501","-284,4"
31/07/2013,Fut,0,0,0,0,285,"0,6",D,9000,0,0,TONS,1,"5,502",-285
01/08/2013,Fut,0,0,0,0,"281,5","-3,5",D,9000,0,0,TONS,1,"5,503","-281,5"
02/08/2013,Fut,0,0,0,0,"278,5","-3,0",D,9000,0,0,TONS,1,"5,513","-278,5"
05/08/2013,Fut,0,0,0,0,"276,5","-2,0",D,9000,0,0,TONS,1,"5,524","-276,5"
06/08/2013,Fut,0,0,0,0,"274,2","-2,3",D,9000,0,0,TONS,1,"5,525","-274,2"
07/08/2013,Fut,0,0,0,0,"276,2","2,0",D,9000,0,0,TONS,1,"5,525","-276,2"
08/08/2013,Fut,0,0,0,0,280,"3,8",D,9000,0,0,TONS,1,"5,54",-280
09/08/2013,Fut,0,0,0,0,280,0,D,9000,0,0,TONS,1,"5,547",-280
12/08/2013,Fut,0,0,0,0,284,"4,0",D,9000,0,0,TONS,1,"5,545",-284
13/08/2013,Fut,0,0,0,0,284,0,D,9000,0,0,TONS,1,"5,563",-284
14/08/2013,Fut,0,0,0,0,"285,5","1,5",D,9000,0,0,TONS,1,"5,572","-285,5"
15/08/2013,Fut,0,0,0,0,"288,2","2,7",D,9000,0,0,TONS,1,"5,571","-288,2"
16/08/2013,Fut,0,0,0,0,"287,5","-0,7",D,9000,0,0,TONS,1,"5,593","-287,5"
20/08/2013,Fut,0,0,0,0,"288,5","1,0",D,9000,0,0,TONS,1,"5,594","-288,5"
21/08/2013,Fut,0,0,0,0,"290,8","2,3",D,9000,0,0,TONS,1,"5,606","-290,8"
22/08/2013,Fut,0,0,0,0,288,"-2,8",D,9000,0,0,TONS,1,"5,614",-288
23/08/2013,Fut,0,0,0,0,"291,5","3,5",D,9000,0,0,TONS,1,"5,618","-291,5"
26/08/2013,Fut,0,0,0,0,298,"6,5",D,9000,0,0,TONS,1,"5,627",-298
27/08/2013,Fut,297,297,"295,2","295,2","295,2","-2,8",D,9100,100,4100,TONS,1,"5,646","-295,2"
28/08/2013,Fut,0,0,0,0,"295,5","0,3",D,9100,0,0,TONS,1,"5,645","-295,5"
29/08/2013,Fut,"295,8","295,8","295,3","295,3","295,8","0,3",D,9100,0,4000,TONS,1,"5,658","-295,8"
30/08/2013,Fut,"293,2","293,2","293,2","293,2","295,2","-0,6",D,9100,0,5000,TONS,1,"5,667","-295,2"
02/09/2013,Fut,0,0,0,0,297,"1,8",D,9100,0,0,TONS,1,"5,687",-297
03/09/2013,Fut,0,0,0,0,"298,4","1,4",D,9100,0,0,TONS,1,"5,694","-298,4"
04/09/2013,Fut,0,0,0,0,"296,1","-2,3",D,9100,0,0,TONS,1,"5,704","-296,1"
05/09/2013,Fut,0,0,0,0,297,"0,9",D,9100,0,0,TONS,1,"5,705",-297
06/09/2013,Fut,0,0,0,0,"298,5","1,5",D,9100,0,0,TONS,1,"5,7","-298,5"
09/09/2013,Fut,0,0,0,0,299,"0,5",D,9100,0,0,TONS,1,"5,699",-299
10/09/2013,Fut,0,0,0,0,299,0,D,9100,0,0,TONS,1,"5,706",-299
11/09/2013,Fut,0,0,0,0,"299,4","0,4",D,9100,0,0,TONS,1,"5,726","-299,4"
12/09/2013,Fut,0,0,0,0,301,"1,6",D,9100,0,0,TONS,1,"5,724",-301
13/09/2013,Fut,0,0,0,0,299,"-2,0",D,9100,0,0,TONS,1,"5,732",-299
16/09/2013,Fut,0,0,0,0,"295,1","-3,9",D,9100,0,0,TONS,1,"5,727","-295,1"
17/09/2013,Fut,0,0,0,0,"296,2","1,1",D,9100,0,0,TONS,1,"5,735","-296,2"
18/09/2013,Fut,0,0,0,0,298,"1,8",D,9100,0,0,TONS,1,"5,755",-298
19/09/2013,Fut,0,0,0,0,"297,7","-0,3",D,9100,0,0,TONS,1,"5,764","-297,7"
20/09/2013,Fut,0,0,0,0,296,"-1,7",D,9100,0,0,TONS,1,"5,763",-296
23/09/2013,Fut,0,0,0,0,296,0,D,9100,0,0,TONS,1,"5,767",-296
24/09/2013,Fut,298,298,298,298,298,"2,0",D,9300,200,200,TONS,1,"5,767",-298
25/09/2013,Fut,"299,5",300,299,299,300,"2,0",D,9800,500,500,TONS,1,"5,767",-300
26/09/2013,Fut,"299,5","299,5",298,298,299,"-1,0",D,10000,200,200,TONS,1,"5,785",-299
27/09/2013,Fut,0,0,0,0,"299,3","0,3",D,10000,0,0,TONS,1,"5,786","-299,3"
30/09/2013,Fut,0,0,0,0,"294,8","-4,5",D,10000,0,0,TONS,1,"5,789","-294,8"
01/10/2013,Fut,0,0,0,0,"293,8","-1,0",D,10000,0,0,TONS,1,"5,803","-293,8"
02/10/2013,Fut,0,0,0,0,"295,1","1,3",D,10000,0,0,TONS,1,"5,798","-295,1"
03/10/2013,Fut,296,296,296,296,"297,5","2,4",D,10000,0,100,TONS,1,"5,808","-297,5"
04/10/2013,Fut,0,0,0,0,"297,5",0,D,10000,0,0,TONS,1,"5,817","-297,5"
07/10/2013,Fut,0,0,0,0,"297,5",0,D,10000,0,0,TONS,1,"5,814","-297,5"
08/10/2013,Fut,0,0,0,0,297,"-0,5",D,10000,0,0,TONS,1,"5,825",-297
09/10/2013,Fut,0,0,0,0,297,0,D,10000,0,0,TONS,1,"5,826",-297
10/10/2013,Fut,0,0,0,0,"298,8","1,8",D,10000,0,0,TONS,1,"5,832","-298,8"
11/10/2013,Fut,0,0,0,0,"296,5","-2,3",D,10000,0,0,TONS,1,"5,829","-296,5"
15/10/2013,Fut,298,298,298,298,298,"1,5",D,11500,1500,1500,TONS,1,"5,834",-298
16/10/2013,Fut,"298,5",299,"298,5","298,5","298,8","0,8",D,14100,2600,3100,TONS,1,"5,837","-298,8"
17/10/2013,Fut,299,299,299,299,299,"0,2",D,15600,1500,1500,TONS,1,"5,85",-299
18/10/2013,Fut,"297,5","299,5","297,5","299,5",299,0,D,19600,4000,7000,TONS,1,"5,859",-299
21/10/2013,Fut,"300,5","300,6","300,5","300,5","300,5","1,5",D,21700,2100,2100,TONS,1,"5,865","-300,5"
22/10/2013,Fut,"300,5","300,5","299,8",300,"299,8","-0,7",D,24100,2400,7400,TONS,1,"5,865","-299,8"
23/10/2013,Fut,301,301,301,301,301,"1,2",D,26100,2000,2000,TONS,1,"5,858",-301
24/10/2013,Fut,300,"300,5",300,"300,5",300,"-1,0",D,27000,900,900,TONS,1,"5,872",-300
25/10/2013,Fut,"299,5","299,7","299,5","299,7","299,7","-0,3",D,27100,100,3100,TONS,1,"5,874","-299,7"
28/10/2013,Fut,"297,5","297,5","297,5","297,5","297,5","-2,2",D,27100,0,500,TONS,1,"5,884","-297,5"
29/10/2013,Fut,"298,5","298,5","298,5","298,5","298,5","1,0",D,27100,0,1000,TONS,1,"5,887","-298,5"
30/10/2013,Fut,"299,5",300,"299,5","299,5",300,"1,5",D,28800,1700,2300,TONS,1,"5,895",-300
31/10/2013,Fut,0,0,0,0,"297,7","-2,3",D,28800,0,0,TONS,1,"5,914","-297,7"
01/11/2013,Fut,0,0,0,0,"296,7","-1,0",D,28800,0,0,TONS,1,"5,923","-296,7"
04/11/2013,Fut,0,0,0,0,299,"2,3",D,28800,0,0,TONS,1,"5,935",-299
05/11/2013,Fut,"298,5","299,5","298,5","299,5","299,5","0,5",D,29100,300,2000,TONS,1,"5,953","-299,5"
06/11/2013,Fut,300,300,298,"298,5","299,5",0,D,30100,1000,3300,TONS,1,"5,953","-299,5"
07/11/2013,Fut,0,0,0,0,298,"-1,5",D,30100,0,0,TONS,1,"5,934",-298
08/11/2013,Fut,300,300,300,300,"299,3","1,3",D,30100,0,200,TONS,1,"5,959","-299,3"
11/11/2013,Fut,300,"300,1",300,"300,1",300,"0,7",D,32100,2000,2400,TONS,1,"5,967",-300
12/11/2013,Fut,300,302,300,300,301,"1,0",D,33400,1300,2100,TONS,1,"5,97",-301
13/11/2013,Fut,300,301,300,"300,5",301,0,D,33800,400,1300,TONS,1,"5,981",-301
14/11/2013,Fut,0,0,0,0,301,0,D,33800,0,0,TONS,1,"5,995",-301
15/11/2013,Fut,298,298,298,298,298,"-3,0",D,34000,200,500,TONS,1,"5,99",-298
18/11/2013,Fut,300,300,"299,8","299,8",300,"2,0",D,34300,300,600,TONS,1,"5,994",-300
19/11/2013,Fut,298,299,298,299,299,"-1,0",D,34300,0,500,TONS,1,"6,033",-299
20/11/2013,Fut,298,298,298,298,299,0,D,35200,900,900,TONS,1,"6,041",-299
