Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
27/07/2020,Fut,190,190,190,190,190,"190,0",D,200,200,200,TONS,"72,08","72,15",-190
28/07/2020,Fut,191,191,191,191,"192,5","2,5",D,300,100,100,TONS,"72,14","72,21","-192,5"
29/07/2020,Fut,190,190,190,190,190,"-2,5",D,400,100,100,TONS,"72,2","72,13",-190
30/07/2020,Fut,190,190,190,190,190,0,D,600,200,200,TONS,"72,26","72,33",-190
31/07/2020,Fut,190,190,190,190,"191,5","1,5",D,800,200,200,TONS,"72,32","72,39","-191,5"
03/08/2020,Fut,190,190,190,190,"191,5",0,D,0,-800,200,TONS,"72,52","72,59","-191,5"
04/08/2020,Fut,0,0,0,0,"193,5","2,0",D,0,0,0,TONS,"72,57","72,5","-193,5"
05/08/2020,Fut,192,192,192,192,"193,1","-0,4",D,500,500,500,TONS,"72,62","72,55","-193,1"
06/08/2020,Fut,190,190,190,190,"192,5","-0,6",D,0,-500,300,TONS,"72,7","72,77","-192,5"
07/08/2020,Fut,191,191,191,191,"192,5",0,D,0,0,100,TONS,"72,77","72,84","-192,5"
10/08/2020,Fut,192,192,190,190,"191,5","-1,0",D,600,600,600,TONS,"72,95","73,02","-191,5"
11/08/2020,Fut,193,193,192,192,193,"1,5",D,100,-500,1100,TONS,73,"73,07",-193
12/08/2020,Fut,"187,5","191,5","187,5","191,5","192,5","-0,5",D,300,200,900,TONS,"73,05","73,12","-192,5"
13/08/2020,Fut,0,0,0,0,"192,5",0,D,300,0,0,TONS,"73,11","73,18","-192,5"
14/08/2020,Fut,190,190,190,190,"192,5",0,D,0,-300,100,TONS,"73,16","73,23","-192,5"
18/08/2020,Fut,"194,5",195,"194,5",195,"193,5","1,0",D,0,0,500,TONS,"73,4","73,47","-193,5"
19/08/2020,Fut,193,193,193,193,193,"-0,5",D,500,500,500,TONS,"73,48","73,55",-193
20/08/2020,Fut,193,193,193,193,"193,5","0,5",D,600,100,300,TONS,"73,53","73,46","-193,5"
21/08/2020,Fut,193,193,193,193,"193,5",0,D,800,200,200,TONS,"73,58","73,51","-193,5"
24/08/2020,Fut,0,0,0,0,"193,5",0,D,0,-800,0,TONS,"73,73","73,66","-193,5"
