Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
05/11/2015,Fut,243,243,243,243,243,"243,0",D,1000,1000,1000,TONS,1,"9,562",-243
06/11/2015,Fut,0,0,0,0,243,0,D,1000,0,0,TONS,1,,-243
09/11/2015,Fut,0,0,0,0,"242,2","-0,8",D,1000,0,0,TONS,1,"9,605","-242,2"
10/11/2015,Fut,0,0,0,0,"241,2","-1,0",D,1000,0,0,TONS,1,"9,578","-241,2"
11/11/2015,Fut,0,0,0,0,"242,1","0,9",D,1000,0,0,TONS,1,"9,621","-242,1"
12/11/2015,Fut,245,245,244,244,"244,5","2,4",D,2500,1500,1800,TONS,1,"9,632","-244,5"
13/11/2015,Fut,0,0,0,0,"243,7","-0,8",D,2500,0,0,TONS,1,"9,643","-243,7"
16/11/2015,Fut,"244,5",245,"244,5",245,"244,5","0,8",D,4000,1500,1500,TONS,1,"9,651","-244,5"
17/11/2015,Fut,0,0,0,0,"244,9","0,4",D,4000,0,0,TONS,1,"9,661","-244,9"
18/11/2015,Fut,0,0,0,0,"245,5","0,6",D,4000,0,0,TONS,1,"9,632","-245,5"
19/11/2015,Fut,250,250,248,249,250,"4,5",D,6000,2000,2300,TONS,1,"9,64",-250
20/11/2015,Fut,0,0,0,0,247,"-3,0",D,6000,0,0,TONS,1,"9,689",-247
23/11/2015,Fut,0,0,0,0,"248,5","1,5",D,6000,0,0,TONS,1,"9,71","-248,5"
24/11/2015,Fut,0,0,0,0,241,"-7,5",D,6000,0,0,TONS,1,"9,715",-241
25/11/2015,Fut,0,0,0,0,"241,6","0,6",D,6000,0,0,TONS,1,"9,67","-241,6"
26/11/2015,Fut,0,0,0,0,"240,5","-1,1",D,6000,0,0,TONS,1,"9,9","-240,5"
30/11/2015,Fut,0,0,0,0,231,"-9,5",D,6000,0,0,TONS,1,"9,8",-231
01/12/2015,Fut,0,0,0,0,231,0,D,6000,0,0,TONS,1,"9,7",-231
02/12/2015,Fut,0,0,0,0,231,0,D,6000,0,0,TONS,1,"9,72",-231
03/12/2015,Fut,0,0,0,0,229,"-2,0",D,6000,0,0,TONS,1,"9,725",-229
04/12/2015,Fut,0,0,0,0,"227,5","-1,5",D,6000,0,0,TONS,1,"9,74","-227,5"
09/12/2015,Fut,0,0,0,0,"224,5","-3,0",D,6000,0,0,TONS,1,"9,75","-224,5"
10/12/2015,Fut,226,226,226,226,"228,5","4,0",D,6000,0,100,TONS,1,"9,8","-228,5"
11/12/2015,Fut,0,0,0,0,"228,5",0,D,6000,0,0,TONS,1,"9,8","-228,5"
14/12/2015,Fut,0,0,0,0,227,"-1,5",D,6000,0,0,TONS,1,"9,8",-227
15/12/2015,Fut,224,224,224,224,224,"-3,0",D,6100,100,100,TONS,1,"9,815",-224
16/12/2015,Fut,0,0,0,0,221,"-3,0",D,6100,0,0,TONS,1,"9,9",-221
17/12/2015,Fut,0,0,0,0,"216,5","-4,5",D,6100,0,0,TONS,1,"13,93","-216,5"
