Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
28/10/2021,Fut,193,194,193,194,194,"194,0",D,1100,1100,1100,TONS,"99,69","99,76",-194
29/10/2021,Fut,194,194,194,194,194,0,D,4100,3000,3000,TONS,"99,72","99,79",-194
01/11/2021,Fut,195,195,195,195,195,"1,0",D,900,-3200,1300,TONS,"99,81","99,9",-195
02/11/2021,Fut,0,0,0,0,196,"1,0",D,0,-900,0,TONS,"99,86","99,92",-196
03/11/2021,Fut,0,0,0,0,"193,5","-2,5",D,0,0,0,TONS,"99,91","99,97","-193,5"
04/11/2021,Fut,0,0,0,0,"193,5",0,D,0,0,0,TONS,"99,96","99,9","-193,5"
05/11/2021,Fut,0,0,0,0,194,"0,5",D,0,0,0,TONS,"99,94","100,01",-194
08/11/2021,Fut,195,195,195,195,195,"1,0",D,500,500,500,TONS,"100,08","100,11",-195
09/11/2021,Fut,0,0,0,0,198,"3,0",D,500,0,0,TONS,"100,11","100,17",-198
10/11/2021,Fut,0,0,0,0,200,"2,0",D,500,0,0,TONS,"100,15","100,22",-200
11/11/2021,Fut,0,0,0,0,201,"1,0",D,500,0,0,TONS,"100,17","100,23",-201
12/11/2021,Fut,0,0,0,0,201,0,D,500,0,0,TONS,"100,22","100,3",-201
15/11/2021,Fut,202,202,202,202,202,"1,0",D,500,0,1300,TONS,"100,27","100,25",-202
16/11/2021,Fut,0,0,0,0,"204,5","2,5",D,500,0,0,TONS,"100,29","100,39","-204,5"
17/11/2021,Fut,205,205,205,205,205,"0,5",D,500,0,1500,TONS,"100,35","100,28",-205
18/11/2021,Fut,0,0,0,0,205,0,D,0,-500,0,TONS,"100,41","100,33",-205
19/11/2021,Fut,0,0,0,0,205,0,D,0,0,0,TONS,"100,46","100,39",-205
23/11/2021,Fut,207,208,207,208,208,"3,0",D,0,0,500,TONS,"100,57","100,54",-208
