Fecha,Tipo,Open,High,Low,Last,Cierre,Aj.Dif.,Mon.,OI.Vol.,OI.Dif.,Vol.Ope.,Unidad,Dólar B.N.,Dólar Itaú.,Dif.Sem
14/10/2022,Fut,256,257,256,257,257,"257,0",D,0,0,700,TONS,"151,6283","151,52",-257
17/10/2022,Fut,0,0,0,0,256,"-1,0",D,0,0,0,TONS,"152,53","152,61",-256
18/10/2022,Fut,255,255,255,255,255,"-1,0",D,0,0,100,TONS,"152,825","152,72",-255
19/10/2022,Fut,252,252,252,252,253,"-2,0",D,0,0,300,TONS,"153,165","153,06",-253
20/10/2022,Fut,0,0,0,0,"255,5","2,5",D,0,0,0,TONS,"153,5","153,39","-255,5"
21/10/2022,Fut,0,0,0,0,"257,5","2,0",D,0,0,0,TONS,"153,8117","153,9","-0,5"
24/10/2022,Fut,0,0,0,0,"257,5",0,D,0,0,0,TONS,"154,7367","154,64","-1,5"
25/10/2022,Fut,253,253,252,252,252,"-5,5",D,0,0,1500,TONS,"155,0533","154,96",3
26/10/2022,Fut,0,0,0,0,249,"-3,0",D,0,0,0,TONS,"155,3967","155,49",4
27/10/2022,Fut,249,249,249,249,249,0,D,0,0,500,TONS,"155,6983","155,59","6,5"
28/10/2022,Fut,250,250,250,250,250,"1,0",D,0,0,1200,TONS,"156,0167","155,93","7,5"
31/10/2022,Fut,251,251,251,251,251,"1,0",D,0,0,1000,TONS,"156,895","156,99","6,5"
01/11/2022,Fut,250,250,250,250,250,"-1,0",D,0,0,200,TONS,"157,235","157,34",2
02/11/2022,Fut,248,248,248,248,248,"-2,0",D,0,0,100,TONS,"157,5933","157,48",1
03/11/2022,Fut,252,252,"250,5","250,5","250,5","2,5",D,0,0,700,TONS,"157,82","158,04","-1,5"
04/11/2022,Fut,254,254,254,254,"255,5","5,0",D,0,0,100,TONS,"158,2667","158,35","-5,5"
07/11/2022,Fut,255,255,255,255,"251,5","-4,0",D,0,0,300,TONS,"159,33","159,44","-0,5"
08/11/2022,Fut,255,255,250,250,250,"-1,5",D,0,0,1000,TONS,"159,7083","159,6",0
09/11/2022,Fut,248,248,248,248,248,"-2,0",D,0,0,100,TONS,"160,0467","159,96",0
10/11/2022,Fut,247,247,247,247,247,"-1,0",D,0,0,200,TONS,"160,3633","160,28","3,5"
11/11/2022,Fut,0,0,0,0,247,0,D,0,0,0,TONS,"160,7067","160,78","8,5"
14/11/2022,Fut,0,0,0,0,247,0,D,0,0,0,TONS,"161,7617","161,84","4,5"
15/11/2022,Fut,250,250,"249,5",250,"249,8","2,8",D,0,0,1300,TONS,"162,1283","162,02","0,2"
16/11/2022,Fut,245,"245,1",245,245,245,"-4,8",D,0,0,500,TONS,"162,4567","162,56",3
17/11/2022,Fut,243,243,243,243,243,"-2,0",D,0,0,100,TONS,"162,795","162,69",4
18/11/2022,Fut,244,244,244,244,244,"1,0",D,0,0,500,TONS,"163,1467","163,04",3
22/11/2022,Fut,240,240,240,240,240,"-4,0",D,0,0,300,TONS,"164,5233","164,62","9,8"
23/11/2022,Fut,240,240,240,240,240,0,D,0,0,500,TONS,"164,8467","164,75",5
